Genes	Bin_1	Bin_2	Bin_3	Bin_4	Bin_5	Bin_6	Bin_7	Bin_8	Bin_9	Bin_10	adj.P.Val
TUBB6	0.09434756701819684	0.09495516318144831	0.07742386966306473	0.0955686998840798	0.0879254452413756	0.10583681218505353	0.07624529749844026	0.14230507591248076	0.13372895311772184	0.09166311629813828	0.8391681111973024
TUBE1	0.06980265096590171	0.08061599710917092	0.08177268854929012	0.07861122613266523	0.12692311560009745	0.06983141062081712	0.09947155266195985	0.10472221841666683	0.12988877563772513	0.1583603643057057	0.11532088563628581
TUBG1;TUBG2	0.12487300556662519	0.12067293263367893	0.11609635094006328	0.07751312953311434	0.08364735800852262	0.08931431463321347	0.08739158554069208	0.13725604679059356	0.09104344984457687	0.07219182650891977	0.007242060705140837
TUBGCP2	0.10056163697016113	0.11169425138169216	0.10884176817666426	0.0919836271212919	0.09397272540820013	0.08165034533436613	0.07390554877406716	0.11107465645519234	0.09685090183635396	0.12946453854201082	0.5888914155495502
TUBGCP3	0.10997262027489833	0.10071485985267009	0.10373230588436766	0.10170799402340355	0.07705922451899441	0.16101806773465052	0.08397052020824863	0.12523306009264795	0.0586102823529838	0.07798106505713502	0.8515580728250592
TUFM	0.09144848482475995	0.09850459848609355	0.10254647647244304	0.10053041903665862	0.08700715557087194	0.10233396332915008	0.10790837374397395	0.12287740867183274	0.10660722678882194	0.08023589307539415	0.9095681160543656
TUFT1	0.05708992803526781	0.0401462487184464	0.047427617212836434	0.054867566900066764	0.23028732631001753	0.08647394064808439	0.040233931385914024	0.11323835569709552	0.10256854122989092	0.2276665438623802	0.8932037606261465
TUT7	0.10402720507262386	0.10249889681093753	0.08415756344397766	0.11625413658170249	0.10111509123008088	0.09069005329341391	0.11263835133723976	0.10382108877413586	0.08260633607138458	0.10219127738450351	0.761671559909255
TWF1	0.1052030480804742	0.08853684347553281	0.0909590484379397	0.09912802302199714	0.08370507144548728	0.131796564921368	0.08417246619045965	0.11831973095467001	0.12414773778823637	0.07403146568383483	0.4382160535564582
TWF2	0.09758557461576704	0.09961244610736515	0.08499038142322829	0.0991333384304481	0.10992976945919601	0.11191017062029665	0.10522275678134378	0.11530860025030192	0.09393180345394475	0.08237515885810823	0.5123958316811049
TXLNA	0.09642072180651741	0.10665433927768829	0.11773520870974293	0.10178567556572625	0.06088728783176669	0.11380581328789612	0.08346498033991187	0.09245685223827049	0.08930746612855765	0.13748165481392227	0.2709572667535218
TXN	0.08661832662573586	0.07946849824809905	0.09392356662706616	0.07996688790900838	0.08356807888155893	0.08894601474629224	0.07993912134396745	0.09786904044905828	0.12612201443579765	0.18357845073341594	0.3585618932918745
TXN2	0.10835659659448932	0.08726370961127111	0.11936732891600335	0.11541847074958507	0.11416270586013993	0.09325108463323085	0.12714196986387263	0.07656476401821909	0.0958853709884078	0.06258799876478079	0.3836665683051289
TXNDC11	0.09275372018025246	0.10851498618732885	0.09258834534225617	0.12405792801492463	0.0756257742349313	0.10963833770400058	0.13606643518371592	0.07587656715695573	0.09664321339989126	0.08823469259574312	0.37766503109127886
TXNDC12	0.04381664710191319	0.04440073807242309	0.09709436935657716	0.05273928796326568	0.1253268198855536	0.08753012754645635	0.07702277529141949	0.12442467966976145	0.07636534637338241	0.27127920873924766	2.553266941397093e-4
TXNDC15	0.07597795673356525	0.10050378107660984	0.0897681404435111	0.09525850281974249	0.16433135650643932	0.0910915516760821	0.10403864961634121	0.07454275422757299	0.09869967960790134	0.10578762729223432	0.009902329809121167
TXNDC17	0.10779288156329492	0.11010480362622357	0.10670643396259047	0.10051005920899249	0.08219033959506067	0.09711852273456147	0.10557771331262476	0.09479525557548207	0.10742841032310937	0.08777558009806022	0.06422900168691884
TXNDC5	0.036677393484059684	0.05408117638607697	0.060296858794743176	0.0935172357687623	0.09696817272294365	0.10844570148310895	0.09481075215504157	0.14021485324540636	0.16500355537808253	0.14998430058177473	9.876170172561773e-20
TXNL1	0.08668167145629203	0.09971735835121241	0.09086084336685354	0.10063620098023465	0.08684785349655015	0.10401886318343734	0.11712951131867931	0.10350944079225519	0.10213071229996863	0.10846754475451671	0.002103831696279896
TXNRD1	0.09161524018080139	0.08716962025225007	0.10109322230093372	0.09295614719689946	0.10628169852217433	0.09619528639409902	0.10119790830642653	0.11174737677906568	0.10542187779016172	0.10632162227718817	0.016367724161080614
TXNRD2	0.10766213092514183	0.09612563622546405	0.11241061247682355	0.10699617820734705	0.09011859620937505	0.11631345632105534	0.10354651925528238	0.08387628786317247	0.11329517617486531	0.06965540634147299	0.16414918217572766
TXNRD3	0.09636028350073467	0.09146165645019291	0.0945647741119998	0.08930875350770849	0.12679254894473632	0.10690933734203538	0.10920473555283172	0.07919220255165348	0.11367912330968216	0.0925265847284251	0.7316465022200652
TYMP	0.07924782193487968	0.08627306572308883	0.085348517787326	0.11409805073685682	0.0846732427318731	0.11099264173373681	0.09140463774985949	0.10809656128637585	0.11493020619400517	0.12493525412199821	1.6947125138618854e-4
TYSND1	0.09708453350273875	0.10403675652941959	0.08552917665126102	0.10228137313352062	0.1219480939944042	0.1033720026579646	0.10934673311785406	0.09072582760270874	0.08612168777995056	0.09955381503017793	0.4825644182417603
TYW5	0.0909068012391225	0.08188495642532921	0.09482366958607849	0.07922708898979926	0.12340202405031725	0.13130817277484214	0.1379661796937793	0.07336121095217911	0.09749050088442049	0.0896293954041322	0.5556113832270808
U2AF1	0.13525490281399288	0.12311619753162868	0.10287370501504907	0.10425935530720577	0.1050876397711489	0.0872602467166055	0.09925504345079748	0.08713936295406736	0.09873549021964435	0.057018056219859926	0.07719866917421593
U2AF2	0.11369013567390418	0.12422065150850786	0.09801192165744148	0.08882991984850809	0.12056039951764387	0.08720321200566887	0.09455063937629339	0.10825613430163471	0.09636559977828682	0.06831138633211069	0.5108295690860426
U2SURP	0.10567812706636026	0.11120265891991825	0.11997081109375601	0.11391745692906902	0.06817741850120122	0.1094933829454635	0.08170642900594179	0.11353909897598956	0.126703072929475	0.04961154363282533	0.6737277473000539
UACA	0.0990517956923121	0.11657178905656256	0.075982204021191	0.0950194566285932	0.0839867528260133	0.09719139545678544	0.0715196608292534	0.09765147624306787	0.1601546453699852	0.10287082387623595	0.5064775918003172
UAP1	0.1072877989361397	0.09582291132434743	0.09471814068246512	0.09525723422163083	0.09627744366576006	0.08398592925168662	0.14284848001285685	0.09483942906453575	0.08954240165075118	0.09942023118982644	0.85767850332085
UBA1	0.10251517538827812	0.10877603383029662	0.11062458701306425	0.09132048781107406	0.10171941761877519	0.1060755246844505	0.09758396705441331	0.09294368586246919	0.08894678200097593	0.09949433873620289	0.994326175207565
UBA2	0.11213172057615274	0.11585580972831697	0.1121848692986453	0.10056448529702741	0.10739117190018226	0.09358356754673025	0.10471884481100113	0.1008177953178964	0.0843802987751571	0.06837143674889042	0.7086366264544249
UBA3	0.09475239731839055	0.11068565298732244	0.07209075679134612	0.09480621821982302	0.1023506392627977	0.0522908339329276	0.09913415656670152	0.15123747415196429	0.15768242200430718	0.06496944876441961	0.8155662506505731
UBA5	0.09692891913889216	0.09418129079148439	0.08892774579520808	0.07523183029086004	0.10150503017098712	0.10367609917265669	0.09466666810945273	0.11086522364380774	0.09972537467370166	0.1342918182129493	0.2161135462112343
UBA6	0.09132451740326837	0.09303481742458117	0.09296040534689363	0.1165859989798547	0.08347790261920687	0.10048978076570117	0.09612343570609902	0.11527132991348844	0.11943240383342248	0.09129940800748422	0.3721695236046339
UBA7	0.09566430431655829	0.10053134094448138	0.09768514840507188	0.09779039430371389	0.085813460043204	0.10475981334568085	0.10652373435709298	0.11610858499661113	0.08940454808901616	0.1057186711985695	0.41570290751935257
UBAC1	0.1018676385708801	0.08943789010288185	0.0973211702425646	0.07662338707124956	0.06901102050345101	0.12134439756632134	0.07630171615036167	0.1466779633064303	0.10517290163836168	0.11624191484749778	0.6819301995373709
UBAP1	0.09375941349849558	0.1032692098011858	0.08562589193107753	0.10989839910087301	0.05954904000504557	0.10503500681825495	0.09406234537067927	0.11261258935543576	0.08631461702105088	0.1498734870979016	0.9984737554403175
UBAP2L	0.09922853427269766	0.09132064758509373	0.1007172482632427	0.11399741515002042	0.1085970363392231	0.11296975399401428	0.1343164123368752	0.09184807687618557	0.07219654107165731	0.07480833411099004	0.6179794552620593
UBE2D2	0.09675106982542984	0.09166046049300441	0.08964109022421383	0.100137218552167	0.09319162112408748	0.11035441749034343	0.10034375650075604	0.12132258369792889	0.10819231580144474	0.08840546629062432	0.32277942270811477
UBE2E1;UBE2E2;UBE2E3	0.11793729182359641	0.10700453289121953	0.1080590836074373	0.10835062541367355	0.13035897138009236	0.09527241504986819	0.08833363038056022	0.09597272482037357	0.07687164068231138	0.07183908395086754	0.5694903800400618
UBE2H	0.08363447839969186	0.08293838273301805	0.09368704793036021	0.09068962539483964	0.12137157149024137	0.12716494758372643	0.05309604252760256	0.17242725675877493	0.141142391155886	0.03384825602585899	0.6237089063897823
UBE2I	0.09093047157465567	0.09037866601810053	0.09609683867882168	0.0914239562009537	0.11190989018440085	0.08743889287345696	0.10213014824059885	0.12963278915769968	0.10313219711445722	0.09692614995685492	0.8839721945638351
UBE2K	0.09755422673239852	0.09922205809606714	0.09335824492755819	0.10626896169077264	0.1267532003221098	0.09450557368116679	0.10144219689414925	0.09891195532795057	0.10646715088461903	0.0755164314432081	0.27532072693106596
UBE2L3	0.09684150037584098	0.10735644005466344	0.09027200504990657	0.10529327071606699	0.08802936484769248	0.09950081521675298	0.10036906385133368	0.10051004589071402	0.11467432586123949	0.09715316813578931	0.36725841348666766
UBE2L6	0.0939542860936938	0.10399300097321092	0.08930888848812052	0.09348281904543902	0.10153381628841504	0.12592801853067986	0.09688478314434147	0.0726280561757525	0.09306202710476484	0.129224304155582	0.9329296690783524
UBE2M	0.10685307067433639	0.11141064933504655	0.10005362554009813	0.10135819967120595	0.08303753489063448	0.09215931373153671	0.11090676120158224	0.08203282302170163	0.10867370166834592	0.10351432026551201	0.761484571264817
UBE2N	0.10123674428390485	0.09465996073099867	0.09948696213169937	0.09128740249360316	0.09265387016191126	0.10516687789347215	0.11010828388809749	0.10039547734425913	0.12046650083594498	0.08453792023610891	0.4361363152969361
UBE2R2	0.08726040189339303	0.05022364790860531	0.09133186572290962	0.10499318210586943	0.15131903547331502	0.07003788344241499	0.10419498535903775	0.15067628455511498	0.13172342666514983	0.058239286874190055	NA
UBE2V2	0.10296695716610749	0.0998771147643473	0.09996310860394847	0.09586397956997819	0.09476315084058018	0.10228596118741966	0.0905693284294237	0.08899022906147533	0.11681595195888922	0.10790421841783053	0.4550185208334594
UBE3A	0.10914024285519965	0.10515171601185404	0.08742641927162967	0.09062253282373153	0.0956630556972372	0.09340033511003809	0.09325281212455327	0.10903223383132346	0.11895463832834778	0.0973560139460853	0.06653596745971115
UBE3B	0.09531925771335963	0.11140655001808966	0.08452970240572151	0.09365343360469841	0.11679859163282988	0.06911104965778074	0.12774690878794825	0.14579027309487405	0.08030685357663067	0.07533737950806717	0.8052377933426803
UBE3C	0.09715242426231675	0.09535168407422175	0.09338069221718287	0.09506979785191581	0.09316060490040584	0.06807725252788757	0.11120968731128833	0.12212766105180942	0.11763415779761943	0.1068360380053523	0.5122663882546297
UBE4A	0.09397085024554201	0.09122212881765675	0.08870951395008973	0.09582755673571686	0.07281234913707044	0.11251849489169255	0.1115575367490066	0.10461053467232771	0.11407999023807525	0.11469104456282206	0.2660225921962066
UBE4B	0.08399724347770224	0.10032735023220446	0.08439675565084571	0.09126614093228576	0.06394962514469194	0.13344863798612874	0.08860090887826347	0.12214946963832736	0.11938777778802238	0.11247609027152788	0.04363930103947987
UBFD1	0.09881391527935332	0.094375332503739	0.10862001662760258	0.08744205633286126	0.09824785347034522	0.11607855286444002	0.09915564997029724	0.10125283944647939	0.07553314494072623	0.12048063856415583	0.7411770333005274
UBL4A	0.1012493692823639	0.08994318465046734	0.07704341044718477	0.08754572071045404	0.13743997095740437	0.1014959029134535	0.09196598795210328	0.10952208550564738	0.11614526244450346	0.08764910513641803	0.730491771150034
UBLCP1	0.11168862242837915	0.10185748416160885	0.1201526577448159	0.08464039845169094	0.0773143369541274	0.07574274796514929	0.11303668453931298	0.11671407391598497	0.11061076642768063	0.08824222741124983	0.8345014069808336
UBQLN1	0.08846837740566472	0.0925803857251981	0.08909147020265099	0.09606541861586562	0.13137530941736703	0.09094133449232317	0.09439177479351131	0.10745788821121055	0.1108256081817768	0.09880243295443174	0.22688702249021245
UBQLN2	0.09955640626009316	0.09379006770267895	0.09447140050502015	0.10453182249640076	0.11386523176910739	0.11857425929021026	0.12071046280587468	0.08213804635592557	0.0880607641666721	0.08430153864801705	0.8617404009887746
UBR1	0.08562888904333925	0.11929123491235138	0.07437025068852329	0.0675758267070312	0.11811945734465246	0.10538958804325603	0.1118836307049919	0.13771916828789563	0.10173656109207972	0.07828539317587918	0.6665081440878472
UBR2	0.10043807102083585	0.09291794557754146	0.09419685284431602	0.10918286952815187	0.10487963720001084	0.07395614721855326	0.12358722009619441	0.10782982671891968	0.09712538620330906	0.09588604359216751	0.5167671419226302
UBR3	0.08711783416954356	0.08554984126135745	0.0880328645291266	0.10298970846384653	0.09172526107059596	0.10142950923037265	0.08035524643141598	0.09232173612056024	0.10421752381830877	0.16626047490487234	0.2171971126263336
UBR4	0.09682760382847803	0.09419454442542285	0.09181818528103827	0.09651964370781195	0.10772032855211369	0.11188782875541668	0.10803910365820162	0.10113632052323338	0.09458365849742109	0.0972727827708624	0.25204139837818673
UBTF	0.1262474098381224	0.1343866599857112	0.11233784888364542	0.11451169479738635	0.1178880679567028	0.08884281291210754	0.08173731912720753	0.0963717261153228	0.058829049362547445	0.06884741102124646	0.09438088340178802
UBXN1	0.09294085133000231	0.0989459833901547	0.10860599421831198	0.09903526329210026	0.1296105843472213	0.0994147047900659	0.09975572033214504	0.1037174824433469	0.0666052219669496	0.10136819388970213	0.9105523446219503
UBXN4	0.0799191569038641	0.0955222094450303	0.0912626768351613	0.10661249410695559	0.08253552562576974	0.11418885530725092	0.09970129576189202	0.11508100700875766	0.10205756595359142	0.11311921305172702	0.006381984595376737
UBXN6	0.08733189761019496	0.10228361455727027	0.09340389149967039	0.08985151525483094	0.1142704550953789	0.06921885409732292	0.11609591781118536	0.09134460149828325	0.12395308880281602	0.11224616377304707	0.4984963723378482
UBXN8	0.07254457481855521	0.08668939525263539	0.09149028334209508	0.10222985559068122	0.09458811617128839	0.14011104045054862	0.11256742963571946	0.09048588810254589	0.10752491169811429	0.1017685049378164	8.488097405655684e-5
UCHL3	0.11328722090357392	0.1144239639669269	0.09497565464599234	0.09495706122716446	0.059762726934017275	0.0903224757282937	0.12601246502059388	0.12489461639207644	0.09608205339244719	0.08528176178891388	0.7487258370668507
UCHL5	0.10954936079664185	0.10870224278377331	0.09465643078987204	0.09527458508629692	0.1045688174511653	0.0995771654203085	0.10659352262958342	0.1127986482190924	0.08674785471103774	0.08153137211222844	0.18313793257398314
UFC1	0.09396439884049364	0.08938226037240157	0.10632279792765488	0.10258607988408645	0.08252100140006338	0.131913430707417	0.1197947795486906	0.0698334399065259	0.08089068594718406	0.12279112546548256	0.3721244942032023
UFD1	0.10546176671875794	0.10744861106096389	0.10248979318466721	0.10478472111209716	0.11120139339331095	0.09690969597798423	0.10074217269812828	0.08580050993755518	0.07431685443473242	0.11084448148180279	0.2668601304938111
UFL1	0.09745177785285387	0.1012434156838374	0.09549470462852587	0.1011295922251112	0.10728427187946953	0.0974435355583048	0.11195800578866638	0.0892137647296096	0.10194237673357613	0.0968385549200452	0.37226637212943064
UFM1	0.09757937579920087	0.10478724162201263	0.08296874643981443	0.10256643641121076	0.10225891024975683	0.11352093055055006	0.11008249659111159	0.10469109011165528	0.09380806851149395	0.08773670371319357	0.9193333494612602
UFSP2	0.09204688860007285	0.09871799010197889	0.09610993252484328	0.11605630053463771	0.09350456611014046	0.09245439355835064	0.10658756222292044	0.10130207629268927	0.10646985548367323	0.09675043457069318	0.018164339853322022
UGDH	0.11166914077252248	0.09731461574437392	0.1008852254018314	0.10799693211836056	0.08984192115838148	0.11550475551548728	0.12384162162304668	0.09117682870833582	0.08482071162655307	0.07694824733110726	0.3018330873581214
UGGT1	0.07142327039555908	0.07579410604148921	0.0840893844408787	0.0932039263050433	0.10478347412098289	0.11240988146354126	0.10357831055295431	0.10962883397991656	0.13241778714026836	0.11267102555936626	2.346360321949976e-13
UGP2	0.09084612578423562	0.0950003365533177	0.08610425962755969	0.10743903163668975	0.0941391699936232	0.10434469544183766	0.11738505123358313	0.0920142260793385	0.1012471310975306	0.11147997255228408	0.12002013766048354
UGT1A1	0.09176176937752986	0.06743140243165689	0.08533250388704117	0.08066275312689998	0.1025300906275678	0.0907057041429372	0.07799061910581731	0.13479511322849744	0.07122475210814676	0.19756529196390551	0.011628173368845461
UGT1A3	0.1082762115413456	0.07015336453548231	0.12312985731147688	0.06117266648938047	0.04462682514850423	0.15735228037906163	0.10668611719418376	0.05534170097579133	0.15572033883059172	0.11754063759418204	0.04485961336911175
UGT1A4	0.0989869201341502	0.092298726689035	0.08319018645677254	0.08754806330223128	0.08328685090775506	0.1527672941143529	0.10502246127139549	0.08716549408539202	0.09242877350154119	0.11730522953737443	0.16065347952021836
UGT1A6	0.07794837668600718	0.08457732304034403	0.08904022091734363	0.09169071488333307	0.08484654208095216	0.12024227969945976	0.10565407463506238	0.10494383516002956	0.11770485128044424	0.12335178161702409	0.44955774335657156
UGT1A7	0.05027002746088607	0.06453093011802985	0.11541039033965295	0.059763315075581115	0.07763614513672111	0.08206612671074368	0.12231232285249836	0.13798357165310005	0.19605219529511211	0.09397497535767475	0.003936541574643243
UGT1A9	0.07704661460210721	0.07917101632370957	0.09197241475678164	0.08423032323492083	0.12345942861977248	0.08752839801981892	0.12404521203241771	0.11642478692604033	0.12343309608086671	0.09268870940356456	0.01246840869910229
UGT2A2	0.1008780771219714	0.09423239803959269	0.1088603155619445	0.11259561812385692	0.06776284686481389	0.08482091706098516	0.08751735431412865	0.13785741251159916	0.11937248881293042	0.08610257158817727	0.8303608967170736
UGT2A3	0.09760062792248321	0.09596118903287004	0.10029722878137456	0.09235249470819859	0.08783421242277792	0.07477648863386634	0.11367302817456841	0.12709485131037782	0.12483218458187151	0.08557769443161166	0.21400120671670086
UGT2B10	0.09044178160155103	0.0750806036370179	0.08106256488558211	0.08986436224849625	0.08997488315524799	0.1268760485964792	0.11465380106754437	0.09890387456436295	0.11559901798457056	0.11754306225914764	0.6871039876827807
UGT2B15	0.08373368940851254	0.09023842646019856	0.0808512704124887	0.0900608096816214	0.11241800237704495	0.08427715941415492	0.13283845549035397	0.10084201478470028	0.10846039817496604	0.11627977379595862	0.3648386779937207
UGT2B4	0.09173278115474615	0.08393999880498555	0.07848156711781296	0.09847816403448363	0.0993085589542226	0.10008541908306155	0.12157997008010717	0.1188632451631481	0.11856537929800672	0.08896491630942564	0.7175891220186754
UGT2B7	0.0941839907794571	0.09686790324588303	0.07232561633657622	0.09321359660859317	0.08196899070952549	0.08751336724866432	0.12532763392969962	0.1216661998520802	0.12296614441163313	0.10396655687788775	0.8266725411506223
UGT3A1	0.0699792820392088	0.06956260653294148	0.09556023817059499	0.09374975442566941	0.14964327078888193	0.11846040180316858	0.11535521904259759	0.10613368894696895	0.0869997708946081	0.09455576735536018	0.03298454950640203
UMPS	0.10073703144595166	0.1010080100630589	0.10114998925806608	0.09828397711843329	0.08896728074883256	0.10856152131130195	0.10397765817222489	0.09767772604670238	0.09886121237485583	0.10077559346057244	0.6179760258258004
UNC45A	0.09761715182373151	0.09882329929888305	0.09292318302008973	0.09544566588387896	0.1038638995990588	0.10232072399750705	0.09146223459141245	0.08695684428608688	0.11443146368411364	0.11615553381523795	0.6001768743947044
UNC93B1	0.08830361175247425	0.07355777540217005	0.08215040476852004	0.07339213323337483	0.10992416237714495	0.070700303951864	0.09403175156367058	0.10491868614963948	0.11721138450096882	0.185809786300173	0.9117531667424369
UNG	0.08886449193986956	0.09108111304394637	0.09691573558619505	0.11673536093575783	0.06138166160338066	0.10468433059586905	0.09265125259983323	0.11075204626109514	0.1616970365839872	0.07523697085006596	0.40785638140309594
UNQ5830/PRO19650/PRO19816	0.10980226479147219	0.09595739826394972	0.09497493380845098	0.07698308586805709	0.07914608293172246	0.12833519106156926	0.12936939468071668	0.08431671200226647	0.1205555510380217	0.0805593855537735	0.8833908700606844
UPB1	0.11731483837162815	0.12973229601308853	0.08684386050334536	0.10502027933801054	0.11661739399467069	0.10197253032888855	0.13160893988749625	0.07415506523906504	0.07542503171247235	0.06130976461133459	0.03645865109339017
UPF1	0.11456584083908548	0.10106558574722295	0.1003080168311375	0.10644199664476747	0.10311748180737887	0.09608407897981688	0.09610498888600591	0.09425406789635521	0.10051915877960342	0.08753878358862628	2.413108111134894e-5
UPF2	0.10195079211868137	0.11407349295338004	0.10373487222764621	0.096022622100362	0.11218070827958582	0.07679427384161203	0.08499177704252589	0.10657126065815914	0.10222965312003394	0.10145054765801358	0.5326987932635957
UQCC1	0.08488399008809806	0.09757892441109658	0.07549913660415102	0.09407418228786774	0.11865721167292946	0.10697481793442164	0.11047074477338518	0.12048402190275102	0.09778103830846749	0.09359593201683185	0.4093801926637156
UQCC2	0.09322925374445402	0.09411052195491286	0.08497032161522138	0.09833176200621112	0.08741380588894462	0.08356003771426301	0.10598256688501732	0.13445930975694098	0.14600107338521331	0.0719413470488214	0.6817060627842398
UQCC3	0.08584794380876382	0.13470224090962488	0.08213104325001998	0.09168156799826706	0.1803641595992472	0.09672608624897844	0.08318603123037321	0.11276412944152792	0.045073049649009926	0.08752374786418762	0.5740645955357536
UQCRB	0.0881676984646216	0.09732722168199322	0.09444045116339099	0.11744793908389019	0.09552449282005691	0.11017694705845874	0.10282989688817191	0.12226408990728672	0.11621362714065672	0.05560763579147294	0.3133960337403705
UQCRC1	0.0908552687466908	0.09607857093793445	0.09977408688097651	0.09348459017055845	0.09881162441295775	0.10111962766596078	0.1167333463404094	0.09572364534744375	0.1060944376930247	0.10132480180404338	0.18997418311023892
UQCRC2	0.10099822255326293	0.09367318487332844	0.10680793702130652	0.09444278112455068	0.09318893098848913	0.10618657658127215	0.10816665672153315	0.11233179908398046	0.1100569729048577	0.07414693814741884	0.48984631327825195
UQCRFS1	0.10312136741022394	0.09401243540942832	0.10195928637100869	0.10306507110314643	0.10432712272142028	0.10803233020639375	0.09295969108612401	0.10939197546634248	0.10251635722671791	0.08061436299919422	0.5685161575930087
UQCRQ	0.0892773181656092	0.08580528578728384	0.11241600893906177	0.10964502185677583	0.1105840560527548	0.08463818043956021	0.09418608003159752	0.11685676553927751	0.1114343462570387	0.08515693693104065	0.772020745194273
URB1	0.10736679198333113	0.10334661147955526	0.09297245046232319	0.09823444997633826	0.07832496330558632	0.12786088496364714	0.09048250034239994	0.0854530845679529	0.13792503559186797	0.07803322732699784	0.8350400580063588
URM1	0.1007004476410659	0.10945335973180799	0.08445573091121976	0.108730919972206	0.1140641057579879	0.12163625936585523	0.07233807473314031	0.11723471884016798	0.11251578035170917	0.05887060269483972	0.4544724319971043
UROC1	0.12250717296215183	0.0845430233737255	0.10948003899386584	0.07654808550972099	0.09143925389494989	0.0769917248199368	0.15947908928877255	0.10005427795083949	0.10973100648624809	0.06922632671978897	0.004019778677093493
UROD	0.09947338135966449	0.09622645723777534	0.08940709161974095	0.10034292890207144	0.09244607071695712	0.11533919204073852	0.12170115483974736	0.08736080213583317	0.09870847885510646	0.09899444229236504	0.8833908700606844
USE1	0.08476619169144904	0.11349662384099722	0.08951307581871373	0.09587294889045272	0.07778420345894063	0.09637681993318131	0.08962317487508274	0.10906228942254609	0.11159819721822871	0.13190647485040777	0.045119284624749394
USO1	0.10616332756805005	0.09557283134577622	0.09749398381245224	0.0972438414147333	0.09918077699451207	0.09544403292350678	0.10226688990577693	0.10271851837532177	0.09629414254077581	0.10762165511909479	0.011628173368845461
USP10	0.10491189977398054	0.12056938637679504	0.10107598973285711	0.1009181840147699	0.12624546511477677	0.09018111430925811	0.09240865524371421	0.08782466545194494	0.08259714093186943	0.09326749905003398	0.2171971126263336
USP14	0.10010888407702724	0.0967754561272787	0.1014513506883683	0.09389700454353249	0.11170093088461058	0.11713500314124181	0.11578372898415762	0.08226714585564136	0.08923706514040043	0.09164343055774143	0.714962454970337
USP15	0.09738064581682454	0.10536832959347482	0.1033158905170408	0.09496785297708814	0.081711366065759	0.10581968287932562	0.09991079332065127	0.10254474559103269	0.0950500559131339	0.11393063732566915	0.5093736664471307
USP19	0.09687963955067046	0.11495229148554419	0.10453302168242992	0.09648795840600867	0.1045629550044291	0.12362514326843856	0.0841779421091917	0.06611427168976186	0.105434618134564	0.10323215866896156	0.8832639154956778
USP24	0.10470392487545589	0.10669318275013362	0.10097349018778305	0.09558399760853901	0.08224998775938881	0.11297566357638832	0.09651233772829687	0.11410145456678834	0.07788668263763883	0.10831927830958726	0.697398022255194
USP38	0.09778053373677764	0.11214871853627588	0.10125901604954003	0.11007685941509222	0.11850200651590398	0.07057843716332397	0.09254535743350567	0.08583849459221139	0.08945914541227976	0.12181143114508954	0.4780331120224555
USP39	0.10639636926233327	0.11036901995972408	0.10303541646860219	0.08521393745611287	0.10265088669004803	0.12442332364959913	0.0954964459089199	0.06671432150309073	0.08649977443107879	0.11920050467049095	0.6755057854835568
USP4	0.08929441739934485	0.1066476309157616	0.08166853343274667	0.11570153484876111	0.11188861372264303	0.0947561713596884	0.09575262613775613	0.11802166523131619	0.12205760432237321	0.06421120262960883	0.5772065357414023
USP40	0.09006409923174957	0.08687952080607912	0.11769349793632078	0.10852048227435676	0.09566074083393664	0.08254339766880162	0.10765415306677059	0.06155045008484327	0.1264659616851155	0.12296769641202608	0.2244143467671773
USP47	0.09928285065695085	0.10751293823190529	0.09128143953791658	0.09647986425575736	0.09242657403428894	0.09865810113865314	0.12036843681741011	0.0902109426339473	0.10103329880945303	0.10274555388371746	0.7074583947852386
USP5	0.10069923109703861	0.10272831227342306	0.09476556124366958	0.1013595158588905	0.10654235260347959	0.09571746583426552	0.10584033282741571	0.1055179729664234	0.08902947276237334	0.09779978253302073	0.4845220453432167
USP7	0.10046871032657498	0.09907723195870517	0.09566190621743122	0.09772149720239444	0.11002817489633757	0.08042936154155741	0.09390806918709287	0.08629411681505339	0.10659177639168857	0.12981915546316433	0.9734643836422164
USP8	0.09912845649571558	0.09790560178069184	0.08930244338770123	0.09504943769484955	0.07583888684575073	0.10035478063182898	0.11330426473361324	0.15208088979523435	0.11864259750663081	0.05839264112798372	0.9414279594843179
USP9X	0.10292787400541992	0.10571690844337166	0.10084080749206373	0.09758714291417593	0.0945957056209215	0.09037530194209326	0.11241260429871848	0.09868423489741246	0.09332003291361848	0.10353938747220459	0.41833952289653054
UTP14A	0.1115581409289017	0.12241530225439023	0.12690611182362316	0.09150542341488087	0.050791904306565556	0.0865478217196346	0.11817671764031135	0.09199351929669798	0.1143103677240054	0.08579469089098919	0.27480967367736514
UTP18	0.08952944025203918	0.0926168636657113	0.1150422290283295	0.08215699569431716	0.1576233211090123	0.07681064071107117	0.08166158561751934	0.10117117735494924	0.09499363965541242	0.10839410691163832	0.8599967365104678
UTRN	0.10709291843492798	0.10689692272354158	0.10591445807968533	0.09444118685140557	0.08457539870176414	0.11031270942493682	0.09848349436973237	0.098829684132998	0.07513653836148401	0.11831668891952425	0.6489771711224664
VAC14	0.10513884384589683	0.1093319187929722	0.09962908508866235	0.09159818584284353	0.10319810650078907	0.07936414144956551	0.08494795523677096	0.0936792982938417	0.1334060013786133	0.09970646357004453	0.6001768743947044
