	x	y	RT	fragment	x_aligned	rawfile	fragment_filter
10276	12.48148707	0	12.481	y5+ 604.330	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10277	12.50845187	0	12.508	y5+ 604.330	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10278	12.535472	0	12.535	y5+ 604.330	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10279	12.56247027	0	12.562	y5+ 604.330	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10280	12.58934373	0	12.589	y5+ 604.330	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10281	12.61636493	0	12.616	y5+ 604.330	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10282	12.64351853	0	12.644	y5+ 604.330	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10283	12.670466	0	12.67	y5+ 604.330	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10284	12.69746987	0	12.697	y5+ 604.330	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10285	12.72438733	0	12.724	y5+ 604.330	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y5+
10286	11.75440533	0	11.754	b8+ 849.384	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10287	11.78113147	0	11.781	b8+ 849.384	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10288	11.80792507	153.92839	11.808	b8+ 849.384	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10289	11.8347056	0	11.835	b8+ 849.384	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10290	11.8615224	0	11.862	b8+ 849.384	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10291	11.88818307	0	11.888	b8+ 849.384	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10292	11.9151428	0	11.915	b8+ 849.384	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10293	11.94208107	0	11.942	b8+ 849.384	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10294	11.9690312	68.75554	11.969	b8+ 849.384	-0.1889688	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10295	11.9960252	0	11.996	b8+ 849.384	-0.1619748	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10296	12.02294773	0	12.023	b8+ 849.384	-0.135052267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10297	12.0499388	0	12.05	b8+ 849.384	-0.1080612	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10298	12.0768936	0	12.077	b8+ 849.384	-0.0811064	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10299	12.103992	0	12.104	b8+ 849.384	-0.054008	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10300	12.13100347	0	12.131	b8+ 849.384	-0.026996533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10301	12.1579572	285.72858	12.158	b8+ 849.384	-4.28E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10302	12.18481733	0	12.185	b8+ 849.384	0.026817333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10303	12.2117584	0	12.212	b8+ 849.384	0.0537584	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10304	12.23871333	0	12.239	b8+ 849.384	0.080713333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10305	12.26566587	106.73226	12.266	b8+ 849.384	0.107665867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10306	12.29256547	0	12.293	b8+ 849.384	0.134565467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10307	12.31960373	0	12.32	b8+ 849.384	0.161603733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10308	12.34657947	0	12.347	b8+ 849.384	0.188579467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10309	12.37352853	0	12.374	b8+ 849.384	0.215528533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10310	12.40045787	0	12.4	b8+ 849.384	0.242457867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10311	12.42739827	0	12.427	b8+ 849.384	0.269398267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10312	12.45441613	0	12.454	b8+ 849.384	0.296416133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10313	12.48148707	0	12.481	b8+ 849.384	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10314	12.50845187	0	12.508	b8+ 849.384	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10315	12.535472	0	12.535	b8+ 849.384	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10316	12.56247027	93.26828	12.562	b8+ 849.384	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10317	12.58934373	54.195835	12.589	b8+ 849.384	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10318	12.61636493	0	12.616	b8+ 849.384	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10319	12.64351853	0	12.644	b8+ 849.384	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10320	12.670466	0	12.67	b8+ 849.384	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10321	12.69746987	0	12.697	b8+ 849.384	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10322	12.72438733	0	12.724	b8+ 849.384	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8+
10323	11.75440533	0	11.754	b8++ 425.195	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10324	11.78113147	0	11.781	b8++ 425.195	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10325	11.80792507	0	11.808	b8++ 425.195	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10326	11.8347056	0	11.835	b8++ 425.195	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10327	11.8615224	0	11.862	b8++ 425.195	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10328	11.88818307	0	11.888	b8++ 425.195	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10329	11.9151428	0	11.915	b8++ 425.195	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10330	11.94208107	148.94078	11.942	b8++ 425.195	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10331	11.9690312	0	11.969	b8++ 425.195	-0.1889688	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10332	11.9960252	0	11.996	b8++ 425.195	-0.1619748	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10333	12.02294773	0	12.023	b8++ 425.195	-0.135052267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10334	12.0499388	0	12.05	b8++ 425.195	-0.1080612	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10335	12.0768936	0	12.077	b8++ 425.195	-0.0811064	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10336	12.103992	0	12.104	b8++ 425.195	-0.054008	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10337	12.13100347	0	12.131	b8++ 425.195	-0.026996533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10338	12.1579572	0	12.158	b8++ 425.195	-4.28E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10339	12.18481733	87.09633	12.185	b8++ 425.195	0.026817333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10340	12.2117584	0	12.212	b8++ 425.195	0.0537584	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10341	12.23871333	0	12.239	b8++ 425.195	0.080713333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10342	12.26566587	0	12.266	b8++ 425.195	0.107665867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10343	12.29256547	0	12.293	b8++ 425.195	0.134565467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10344	12.31960373	0	12.32	b8++ 425.195	0.161603733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10345	12.34657947	0	12.347	b8++ 425.195	0.188579467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10346	12.37352853	0	12.374	b8++ 425.195	0.215528533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10347	12.40045787	0	12.4	b8++ 425.195	0.242457867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10348	12.42739827	0	12.427	b8++ 425.195	0.269398267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10349	12.45441613	0	12.454	b8++ 425.195	0.296416133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10350	12.48148707	0	12.481	b8++ 425.195	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10351	12.50845187	0	12.508	b8++ 425.195	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10352	12.535472	0	12.535	b8++ 425.195	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10353	12.56247027	0	12.562	b8++ 425.195	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10354	12.58934373	0	12.589	b8++ 425.195	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10355	12.61636493	0	12.616	b8++ 425.195	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10356	12.64351853	0	12.644	b8++ 425.195	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10357	12.670466	0	12.67	b8++ 425.195	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10358	12.69746987	0	12.697	b8++ 425.195	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10359	12.72438733	0	12.724	b8++ 425.195	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b8++
10360	11.75440533	0	11.754	y4+ 503.282	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10361	11.78113147	0	11.781	y4+ 503.282	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10362	11.80792507	0	11.808	y4+ 503.282	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10363	11.8347056	0	11.835	y4+ 503.282	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10364	11.8615224	0	11.862	y4+ 503.282	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10365	11.88818307	0	11.888	y4+ 503.282	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10366	11.9151428	0	11.915	y4+ 503.282	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10367	11.94208107	0	11.942	y4+ 503.282	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10368	11.9690312	51.12943	11.969	y4+ 503.282	-0.1889688	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10369	11.9960252	0	11.996	y4+ 503.282	-0.1619748	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10370	12.02294773	0	12.023	y4+ 503.282	-0.135052267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10371	12.0499388	0	12.05	y4+ 503.282	-0.1080612	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10372	12.0768936	0	12.077	y4+ 503.282	-0.0811064	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10373	12.103992	0	12.104	y4+ 503.282	-0.054008	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10374	12.13100347	0	12.131	y4+ 503.282	-0.026996533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10375	12.1579572	0	12.158	y4+ 503.282	-4.28E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10376	12.18481733	0	12.185	y4+ 503.282	0.026817333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10377	12.2117584	0	12.212	y4+ 503.282	0.0537584	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10378	12.23871333	513.85315	12.239	y4+ 503.282	0.080713333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10379	12.26566587	0	12.266	y4+ 503.282	0.107665867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10380	12.29256547	0	12.293	y4+ 503.282	0.134565467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10381	12.31960373	0	12.32	y4+ 503.282	0.161603733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10382	12.34657947	86.21477	12.347	y4+ 503.282	0.188579467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10383	12.37352853	0	12.374	y4+ 503.282	0.215528533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10384	12.40045787	0	12.4	y4+ 503.282	0.242457867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10385	12.42739827	0	12.427	y4+ 503.282	0.269398267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10386	12.45441613	0	12.454	y4+ 503.282	0.296416133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10387	12.48148707	0	12.481	y4+ 503.282	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10388	12.50845187	0	12.508	y4+ 503.282	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10389	12.535472	0	12.535	y4+ 503.282	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10390	12.56247027	0	12.562	y4+ 503.282	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10391	12.58934373	0	12.589	y4+ 503.282	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10392	12.61636493	0	12.616	y4+ 503.282	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10393	12.64351853	0	12.644	y4+ 503.282	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10394	12.670466	94.430084	12.67	y4+ 503.282	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10395	12.69746987	0	12.697	y4+ 503.282	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10396	12.72438733	0	12.724	y4+ 503.282	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y4+
10397	11.75440533	0	11.754	b9+ 948.452	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10398	11.78113147	0	11.781	b9+ 948.452	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10399	11.80792507	0	11.808	b9+ 948.452	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10400	11.8347056	0	11.835	b9+ 948.452	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10401	11.8615224	0	11.862	b9+ 948.452	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10402	11.88818307	0	11.888	b9+ 948.452	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10403	11.9151428	0	11.915	b9+ 948.452	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10404	11.94208107	0	11.942	b9+ 948.452	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10405	11.9690312	74.195984	11.969	b9+ 948.452	-0.1889688	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10406	11.9960252	0	11.996	b9+ 948.452	-0.1619748	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10407	12.02294773	0	12.023	b9+ 948.452	-0.135052267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10408	12.0499388	0	12.05	b9+ 948.452	-0.1080612	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10409	12.0768936	0	12.077	b9+ 948.452	-0.0811064	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10410	12.103992	0	12.104	b9+ 948.452	-0.054008	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10411	12.13100347	63.547436	12.131	b9+ 948.452	-0.026996533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10412	12.1579572	0	12.158	b9+ 948.452	-4.28E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10413	12.18481733	0	12.185	b9+ 948.452	0.026817333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10414	12.2117584	0	12.212	b9+ 948.452	0.0537584	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10415	12.23871333	93.16882	12.239	b9+ 948.452	0.080713333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10416	12.26566587	0	12.266	b9+ 948.452	0.107665867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10417	12.29256547	0	12.293	b9+ 948.452	0.134565467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10418	12.31960373	0	12.32	b9+ 948.452	0.161603733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10419	12.34657947	0	12.347	b9+ 948.452	0.188579467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10420	12.37352853	0	12.374	b9+ 948.452	0.215528533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10421	12.40045787	0	12.4	b9+ 948.452	0.242457867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10422	12.42739827	0	12.427	b9+ 948.452	0.269398267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10423	12.45441613	0	12.454	b9+ 948.452	0.296416133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10424	12.48148707	0	12.481	b9+ 948.452	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10425	12.50845187	0	12.508	b9+ 948.452	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10426	12.535472	0	12.535	b9+ 948.452	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10427	12.56247027	104.74955	12.562	b9+ 948.452	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10428	12.58934373	0	12.589	b9+ 948.452	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10429	12.61636493	0	12.616	b9+ 948.452	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10430	12.64351853	0	12.644	b9+ 948.452	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10431	12.670466	0	12.67	b9+ 948.452	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10432	12.69746987	0	12.697	b9+ 948.452	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10433	12.72438733	0	12.724	b9+ 948.452	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9+
10434	11.75440533	0	11.754	b9++ 474.730	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10435	11.78113147	142.6581	11.781	b9++ 474.730	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10436	11.80792507	0	11.808	b9++ 474.730	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10437	11.8347056	109.64953	11.835	b9++ 474.730	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10438	11.8615224	0	11.862	b9++ 474.730	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10439	11.88818307	0	11.888	b9++ 474.730	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10440	11.9151428	0	11.915	b9++ 474.730	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10441	11.94208107	0	11.942	b9++ 474.730	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10442	11.9690312	0	11.969	b9++ 474.730	-0.1889688	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10443	11.9960252	0	11.996	b9++ 474.730	-0.1619748	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10444	12.02294773	0	12.023	b9++ 474.730	-0.135052267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10445	12.0499388	0	12.05	b9++ 474.730	-0.1080612	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10446	12.0768936	0	12.077	b9++ 474.730	-0.0811064	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10447	12.103992	0	12.104	b9++ 474.730	-0.054008	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10448	12.13100347	0	12.131	b9++ 474.730	-0.026996533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10449	12.1579572	0	12.158	b9++ 474.730	-4.28E-05	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10450	12.18481733	0	12.185	b9++ 474.730	0.026817333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10451	12.2117584	0	12.212	b9++ 474.730	0.0537584	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10452	12.23871333	105.36194	12.239	b9++ 474.730	0.080713333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10453	12.26566587	0	12.266	b9++ 474.730	0.107665867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10454	12.29256547	0	12.293	b9++ 474.730	0.134565467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10455	12.31960373	0	12.32	b9++ 474.730	0.161603733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10456	12.34657947	0	12.347	b9++ 474.730	0.188579467	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10457	12.37352853	0	12.374	b9++ 474.730	0.215528533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10458	12.40045787	0	12.4	b9++ 474.730	0.242457867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10459	12.42739827	0	12.427	b9++ 474.730	0.269398267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10460	12.45441613	0	12.454	b9++ 474.730	0.296416133	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10461	12.48148707	0	12.481	b9++ 474.730	0.323487067	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10462	12.50845187	0	12.508	b9++ 474.730	0.350451867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10463	12.535472	0	12.535	b9++ 474.730	0.377472	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10464	12.56247027	0	12.562	b9++ 474.730	0.404470267	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10465	12.58934373	0	12.589	b9++ 474.730	0.431343733	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10466	12.61636493	0	12.616	b9++ 474.730	0.458364933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10467	12.64351853	0	12.644	b9++ 474.730	0.485518533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10468	12.670466	0	12.67	b9++ 474.730	0.512466	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10469	12.69746987	40.108765	12.697	b9++ 474.730	0.539469867	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10470	12.72438733	0	12.724	b9++ 474.730	0.566387333	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	b9++
10471	11.75440533	0	11.754	y3+ 404.214	-0.403594667	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10472	11.78113147	0	11.781	y3+ 404.214	-0.376868533	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10473	11.80792507	0	11.808	y3+ 404.214	-0.350074933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10474	11.8347056	0	11.835	y3+ 404.214	-0.3232944	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10475	11.8615224	0	11.862	y3+ 404.214	-0.2964776	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10476	11.88818307	0	11.888	y3+ 404.214	-0.269816933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10477	11.9151428	0	11.915	y3+ 404.214	-0.2428572	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
10478	11.94208107	0	11.942	y3+ 404.214	-0.215918933	20240508_OA1_FAR_SA_S250_AATD_CNN_Evo12__E5	y3+
