...1	UMAP1	UMAP2	cluster	cell_id	selected_cluster	slide
7118	13.866595	5.6803985	48	17822	48	01_rep2
7149	11.950035	6.5751977	42	17862	42	01_rep2
7150	12.801654	6.5980816	1	17863	1	01_rep2
7171	13.142877	5.1125565	20	17893	20	01_rep2
7214	13.800166	5.6739454	48	17944	48	01_rep2
7283	10.328121	2.7645755	38	18026	38	01_rep2
7326	10.813541	4.4594164	9	18074	9	01_rep2
7393	14.666235	7.005536	22	18154	22	01_rep2
7433	13.928299	7.538696	4	18208	4	01_rep2
7454	14.724979	6.952334	22	18237	22	01_rep2
7481	15.30166	7.4266825	17	18269	17	01_rep2
7498	10.982424	6.365483	11	18290	11	01_rep2
7500	12.343317	7.2274113	14	18293	14	01_rep2
7519	11.506276	5.8988256	18	18319	18	01_rep2
7532	13.310404	8.122768	47	18335	47	01_rep2
7555	11.903161	6.556428	42	18368	42	01_rep2
7573	10.279946	2.7715075	38	18389	38	01_rep2
7610	11.328761	7.1548586	25	18439	25	01_rep2
7634	11.494028	5.931807	18	18471	18	01_rep2
7677	12.770635	6.580184	1	18527	1	01_rep2
7693	12.546482	7.9515643	44	18548	44	01_rep2
7702	11.990264	6.6061820000000004	42	18559	42	01_rep2
7703	15.268393	6.785089	39	18562	39	01_rep2
7744	11.403544	7.927323	24	18610	24	01_rep2
7808	13.729741	6.5441313	37	18692	37	01_rep2
7922	12.175175	5.8114104	13	18818	13	01_rep2
7941	11.486308	5.058354	27	18838	27	01_rep2
7961	12.254684	5.1737156	33	18859	33	01_rep2
7965	10.825734	5.312002	46	18863	46	01_rep2
8005	13.834853	5.7604427	48	18904	48	01_rep2
8016	12.730511	6.5753655	1	18917	1	01_rep2
8028	13.747606	6.6118336	37	18929	37	01_rep2
8067	13.031366	5.9188457	31	18969	31	01_rep2
8116	11.087754	3.7580974	32	19019	32	01_rep2
8134	13.0135	5.9506116	31	19037	31	01_rep2
8146	14.921037	6.2143097	5	19049	5	01_rep2
8169	13.860623	5.773835	48	19073	48	01_rep2
8210	13.749892	6.528873	37	19115	37	01_rep2
8275	13.173508	5.1110973	20	19182	20	01_rep2
8282	12.202029	5.156759	33	19190	33	01_rep2
8353	11.363152	7.0523844	25	19396	25	01_rep2
8414	12.204254	5.1481757	33	19468	33	01_rep2
8466	11.513396	5.071503	27	19524	27	01_rep2
8519	11.304114	7.0727086	25	19586	25	01_rep2
8529	10.31153	2.775312	38	19596	38	01_rep2
8585	11.417565	7.90962	24	19657	24	01_rep2
8587	11.874772	7.7003183	21	19660	21	01_rep2
8603	4.124485	5.6852455	49	19678	49	01_rep2
8626	15.345489	6.8042336	39	19703	39	01_rep2
8636	12.824777	6.5644107	1	19713	1	01_rep2
8645	11.487792	5.9122257	18	19723	18	01_rep2
8683	13.767417	5.740699	48	19769	48	01_rep2
8704	10.294887	2.7561357	38	19790	38	01_rep2
8741	10.980485	6.364833	11	19832	11	01_rep2
8765	11.094952	3.7864943	32	19858	32	01_rep2
8781	11.71426	4.2954736	7	19876	7	01_rep2
8787	10.30457	2.7473702	38	19883	38	01_rep2
8854	14.918525	6.202282	5	19953	5	01_rep2
8912	10.822112	5.2628746	46	20016	46	01_rep2
8981	10.950749	6.3409104	11	20091	11	01_rep2
9069	11.392388	7.9044633	24	20184	24	01_rep2
9070	12.02196	8.508385	16	20185	16	01_rep2
9076	13.154329	5.131483	20	20191	20	01_rep2
9098	11.444162	5.0408964	27	20215	27	01_rep2
9115	12.568794	7.852828	44	20232	44	01_rep2
9122	11.509637	4.996088	27	20239	27	01_rep2
9148	12.000765	8.455443	16	20266	16	01_rep2
9169	12.643275	7.8928127	44	20290	44	01_rep2
9221	14.845343	6.243743	5	20345	5	01_rep2
9226	11.447628	5.868118	18	20350	18	01_rep2
9282	12.335878	7.186543	14	20409	14	01_rep2
9320	13.842177	7.5599384	4	20450	4	01_rep2
9364	15.346266	6.787666	39	20496	39	01_rep2
9370	12.688263	4.6380434	34	20502	34	01_rep2
9389	11.020667	6.3218775	11	20521	11	01_rep2
9486	14.69649	7.6648474	41	20622	41	01_rep2
9494	10.328793	2.7570865	38	20630	38	01_rep2
9498	12.181121	5.0644584	33	20634	33	01_rep2
9586	10.930505	6.326609	11	20723	11	01_rep2
9670	10.894931	4.4505916	9	20811	9	01_rep2
9686	10.838028	5.334912	46	20828	46	01_rep2
9740	13.945187	7.4965067	4	20882	4	01_rep2
9747	14.763279	6.9743977	22	20890	22	01_rep2
9849	12.173558	5.170458	33	20993	33	01_rep2
9866	12.267482	5.879484	13	21010	13	01_rep2
9881	12.198818	5.8256474	13	21027	13	01_rep2
9907	13.677527	6.5951633	37	21053	37	01_rep2
10010	12.254924	5.125614	33	21160	33	01_rep2
10065	13.012691	5.9457912	31	21216	31	01_rep2
10085	15.26416	6.8040023	39	21237	39	01_rep2
10112	10.822972	4.5258336	9	21264	9	01_rep2
10119	14.8911085	6.208132	5	21271	5	01_rep2
10130	10.818379	4.441037	9	21284	9	01_rep2
10153	12.656261	4.5890326	34	21308	34	01_rep2
10226	11.971801	6.5999093	42	21382	42	01_rep2
10257	12.194718	5.073434	33	21413	33	01_rep2
10301	12.585814	4.572752	34	21458	34	01_rep2
10431	12.193273	5.1158466	33	21592	33	01_rep2
10440	11.004125	6.4288545	11	21601	11	01_rep2
10567	11.961863	7.670124	21	21732	21	01_rep2
10571	13.784915	5.697027	48	21736	48	01_rep2
10613	12.604399	7.9761049999999996	44	21779	44	01_rep2
10621	13.21787	5.126984	20	21787	20	01_rep2
10655	15.270502	7.389783	17	21823	17	01_rep2
10725	12.256797	5.153485	33	21894	33	01_rep2
10768	10.291674	2.7487748	38	21938	38	01_rep2
10873	13.288511	8.126692	47	22045	47	01_rep2
10923	10.863018	5.2647405	46	22095	46	01_rep2
11025	13.90679	5.706539	48	22200	48	01_rep2
11059	12.996994	5.976563	31	22236	31	01_rep2
11090	12.200729	5.073773	33	22269	33	01_rep2
11122	13.8896	7.4925156	4	22303	4	01_rep2
11270	12.682465	4.5888963	34	22456	34	01_rep2
11290	12.725747	6.58632	1	22476	1	01_rep2
11353	11.004334	3.7776976	32	22541	32	01_rep2
11436	13.214673	5.118564	20	22626	20	01_rep2
11440	15.305617	6.7621183	39	22630	39	01_rep2
11462	12.83473	6.5961475	1	22652	1	01_rep2
11537	12.6115	4.643647	34	22731	34	01_rep2
11577	11.642618	4.255665	7	22771	7	01_rep2
11579	14.675434	6.954525	22	22773	22	01_rep2
11634	12.7899685	6.600908	1	22832	1	01_rep2
11647	12.758779	6.6312430000000004	1	22845	1	01_rep2
11730	10.833717	4.402578	9	22932	9	01_rep2
11800	15.296	7.3844714	17	23005	17	01_rep2
11805	13.16801	5.15769	20	23010	20	01_rep2
11838	14.725032	7.045427	22	23045	22	01_rep2
11871	15.305687	6.8461447	39	23078	39	01_rep2
11901	11.922535	6.6559362	42	23108	42	01_rep2
11956	12.7918215	6.5667033	1	23165	1	01_rep2
11958	11.39055	7.859495	24	23168	24	01_rep2
11981	14.672268	7.702811	41	23192	41	01_rep2
12004	10.302139	2.7678857	38	23219	38	01_rep2
12006	10.305313	2.7485776	38	23233	38	01_rep2
12088	12.274621	5.857959	13	23436	13	01_rep2
12141	13.09396	7.2805834	30	23496	30	01_rep2
12166	11.493849	5.880394	18	23526	18	01_rep2
12195	-0.90950793	7.222458	23	23557	23	01_rep2
12201	12.065283	8.460595	16	23566	16	01_rep2
12217	11.700321	4.2910275	7	23584	7	01_rep2
12261	12.028537	8.47229	16	23637	16	01_rep2
12289	10.992264	3.7238526	32	23666	32	01_rep2
12332	2.9073339	6.5784464	15	23710	15	01_rep2
12361	12.566557	7.920112	44	23742	44	01_rep2
12414	12.728296	4.5241475	34	23795	34	01_rep2
12422	0.48220074	5.672329	35	23803	35	01_rep2
12423	12.018245	8.51313	16	23804	16	01_rep2
12483	12.69871	8.579236	6	23869	6	01_rep2
12512	13.8088665	5.675584	48	23899	48	01_rep2
12528	11.70957	4.3627973	7	23916	7	01_rep2
12578	3.7529538	6.549181	50	23966	50	01_rep2
12580	15.271986	7.4208455	17	23968	17	01_rep2
12595	3.7978468	6.599118	50	23984	50	01_rep2
12632	11.389669	7.9986415	24	24021	24	01_rep2
12672	11.935327	7.6603193	21	24063	21	01_rep2
12704	3.0198917	6.5206604	15	24096	15	01_rep2
12734	-1.0165316	6.551971	26	24126	26	01_rep2
12802	10.936358	6.4102197	11	24195	11	01_rep2
12809	10.815567	5.254405	46	24202	46	01_rep2
12842	11.405559	7.979606	24	24237	24	01_rep2
12881	11.395885	7.940063	24	24282	24	01_rep2
12949	11.371302	7.997622	24	24367	24	01_rep2
12956	13.828657	7.46681	4	24377	4	01_rep2
13046	14.700763	7.047115	22	24497	22	01_rep2
13103	14.865788	6.224887	5	24577	5	01_rep2
13122	11.949796	7.7531104	21	24602	21	01_rep2
13156	11.916263	6.597771	42	24648	42	01_rep2
13167	13.097637	7.250164	30	24663	30	01_rep2
13326	13.784008	5.6613345	48	24828	48	01_rep2
13343	14.725861	7.626844	41	24846	41	01_rep2
13366	11.8662	6.5606656	42	24869	42	01_rep2
13381	13.72978	6.5573735	37	24884	37	01_rep2
13421	14.753926	6.9589067	22	24924	22	01_rep2
13443	12.237445	5.8809085	13	24946	13	01_rep2
13509	13.321991	8.074027	47	25021	47	01_rep2
13531	14.842467	6.2411447	5	25049	5	01_rep2
13589	11.682595	4.3560915	7	25116	7	01_rep2
13602	11.336516	7.0890794	25	25132	25	01_rep2
13636	14.692865	6.99893	22	25168	22	01_rep2
13730	10.807332	4.4703054	9	25262	9	01_rep2
13751	13.75936	6.5995746	37	25285	37	01_rep2
13820	13.3495655	8.084806	47	25356	47	01_rep2
13840	13.318557	8.064852	47	25377	47	01_rep2
13855	10.903595	4.501131	9	25392	9	01_rep2
13870	11.489919	5.0229354	27	25408	27	01_rep2
13971	10.830591	4.3994045	9	25513	9	01_rep2
14082	11.464018	5.924366	18	25628	18	01_rep2
14093	11.925519	6.572912	42	25639	42	01_rep2
14131	13.138441	5.1341596	20	25677	20	01_rep2
14135	11.458979	4.9667726	27	25681	27	01_rep2
14198	11.080677	3.8061447	32	25745	32	01_rep2
14250	11.467502	5.0875435	27	25801	27	01_rep2
14292	10.917321	6.383542	11	25846	11	01_rep2
14299	11.365826	7.999339	24	25853	24	01_rep2
14341	13.89396	7.4739447	4	25898	4	01_rep2
14375	11.373619	7.868001	24	25934	24	01_rep2
14428	14.767988	7.6841955	41	25989	41	01_rep2
14432	12.235465	5.8761687	13	25993	13	01_rep2
14438	10.908636	4.421249	9	26000	9	01_rep2
14488	12.744894	6.622911	1	26051	1	01_rep2
14557	14.765812	7.701165	41	26125	41	01_rep2
14562	12.590626	7.9605913	44	26130	44	01_rep2
14649	13.248143	8.090548	47	26220	47	01_rep2
14667	12.188596	5.8337097	13	26239	13	01_rep2
14728	13.140177	7.2065573	30	26301	30	01_rep2
14770	13.307178	8.129695	47	26345	47	01_rep2
14791	11.927649	7.707344	21	26366	21	01_rep2
14802	11.247004	7.107457	25	26379	25	01_rep2
14808	12.283856	5.8757577	13	26385	13	01_rep2
14810	12.226487	5.7903028	13	26387	13	01_rep2
14833	13.336918	8.096999	47	26410	47	01_rep2
14862	12.668633	8.533286	6	26440	6	01_rep2
14868	12.796454	6.6312017	1	26446	1	01_rep2
14977	11.063428	3.7561646	32	26563	32	01_rep2
14978	10.914386	4.5040073	9	26564	9	01_rep2
14987	11.072604	3.7225845	32	26573	32	01_rep2
15013	11.419637	5.0220923	27	26601	27	01_rep2
15065	11.694092	4.3174906	7	26654	7	01_rep2
15066	11.440024	5.8840084	18	26655	18	01_rep2
15103	13.714799	6.641612	37	26695	37	01_rep2
15105	11.957043	7.7062454	21	26697	21	01_rep2
15186	12.729782	8.495883	6	26779	6	01_rep2
15203	14.76686	6.9790173	22	26797	22	01_rep2
15207	14.698114	7.732506	41	26801	41	01_rep2
15267	13.258863	8.050704	47	26863	47	01_rep2
15270	11.495157	5.8736043	18	26866	18	01_rep2
15279	13.125965	5.2115417	20	26875	20	01_rep2
15297	11.300054	7.1986527	25	26893	25	01_rep2
15342	13.208282	5.1876755	20	26940	20	01_rep2
15368	12.538168	7.924532	44	26968	44	01_rep2
15374	12.547827	7.9050627	44	26974	44	01_rep2
15401	11.027272	6.3392444	11	27004	11	01_rep2
15454	10.917357	4.4725065	9	27059	9	01_rep2
15521	14.699479	7.694363	41	27131	41	01_rep2
15537	10.307572	2.7626996	38	27147	38	01_rep2
15558	10.286235	2.7643306	38	27204	38	01_rep2
15561	10.329227	2.7781217	38	27210	38	01_rep2
15624	-0.88911855	7.1312685	23	27362	23	01_rep2
15655	-0.3382633	5.873349	43	27422	43	01_rep2
15703	-0.2595756	5.8633404	43	27497	43	01_rep2
15713	12.052482	8.476126	16	27511	16	01_rep2
15802	2.9912055	6.4637775	15	27638	15	01_rep2
15810	3.4386454	5.339404	45	27649	45	01_rep2
15814	2.9365811	6.566513	15	27654	15	01_rep2
15853	-0.29398087	5.779859	43	27705	43	01_rep2
15854	11.523656	5.011494	27	27707	27	01_rep2
15911	-0.30081126	6.6367006	3	27792	3	01_rep2
15926	2.941676	6.5641203	15	27822	15	01_rep2
15984	11.876812	7.717699	21	28019	21	01_rep2
15993	11.007428	3.7911065	32	28031	32	01_rep2
16023	15.269429	7.4177437	17	28072	17	01_rep2
16163	13.154242	5.133055	20	28266	20	01_rep2
16310	13.155629	7.2119675	30	28451	30	01_rep2
16374	11.919174	7.665868	21	28538	21	01_rep2
16408	14.672519	7.7245245	41	28581	41	01_rep2
16437	11.467661	5.824296	18	28618	18	01_rep2
16452	10.992553	3.7483625	32	28637	32	01_rep2
16480	12.676852	8.583125	6	28674	6	01_rep2
16485	11.356399	7.1289644	25	28679	25	01_rep2
16513	11.430829	7.90638	24	28715	24	01_rep2
16536	10.311869	2.7625973	38	28750	38	01_rep2
16632	11.3194475	7.9368024	24	28957	24	01_rep2
16689	14.694269	6.985141	22	29115	22	01_rep2
16707	11.85734	6.620569	42	29136	42	01_rep2
16750	11.966645	6.596989	42	29195	42	01_rep2
16772	12.723962	8.5486355	6	29223	6	01_rep2
16776	11.937469	6.5900497	42	29227	42	01_rep2
16932	13.356674	8.124864	47	29398	47	01_rep2
16957	14.725653	6.9840384	22	29425	22	01_rep2
16965	12.683681	8.559924	6	29433	6	01_rep2
16983	13.285468	8.135447	47	29455	47	01_rep2
16986	11.939012	7.7670436	21	29458	21	01_rep2
17006	11.981259	7.704304	21	29484	21	01_rep2
17038	12.070028	8.509916	16	29517	16	01_rep2
17101	12.06664	8.514371	16	29594	16	01_rep2
17200	4.1752377	5.728053	49	29706	49	01_rep2
17207	13.258608	8.072387	47	29714	47	01_rep2
17214	3.4281516	5.2888713	45	29723	45	01_rep2
17216	2.7235081	5.6922517	12	29726	12	01_rep2
17219	11.985033	7.720339	21	29730	21	01_rep2
17294	11.936894	7.659836	21	29811	21	01_rep2
17351	15.261791	7.423938	17	29879	17	01_rep2
17401	3.6229062	5.9042463	28	29938	28	01_rep2
17429	12.049516	8.521583	16	29970	16	01_rep2
17475	4.143772	5.7425585	49	30030	49	01_rep2
17501	12.739884	6.5486107	1	30071	1	01_rep2
17525	3.4134748	5.248733	45	30154	45	01_rep2
17549	12.771083	6.625604	1	30269	1	01_rep2
17613	4.0896606	5.697487	49	30457	49	01_rep2
17623	3.5810552	5.9083652	28	30487	28	01_rep2
17624	3.7784026	6.621476	50	30488	50	01_rep2
17627	3.6095705	5.91699	28	30495	28	01_rep2
17631	12.808755	6.575955	1	30509	1	01_rep2
17690	10.992483	6.371165	11	30660	11	01_rep2
17715	13.699436	6.6053987	37	30705	37	01_rep2
17728	12.014166	8.537964	16	30727	16	01_rep2
17753	12.217486	5.8829503	13	30761	13	01_rep2
17763	13.286806	8.043329	47	30774	47	01_rep2
17764	12.04694	8.506082	16	30775	16	01_rep2
17773	11.0096855	6.402139	11	30787	11	01_rep2
17792	12.695022	8.5371275	6	30809	6	01_rep2
17814	12.029989	8.500185	16	30836	16	01_rep2
17837	15.296604	7.467527	17	30862	17	01_rep2
17865	12.652966	4.517512	34	30897	34	01_rep2
17889	12.627207	7.9651327	44	30924	44	01_rep2
17911	11.552531	5.8545585000000004	18	30950	18	01_rep2
17927	11.886112	6.6148005	42	30968	42	01_rep2
17946	12.803629	6.5451374	1	30990	1	01_rep2
18022	13.72278	6.601728	37	31084	37	01_rep2
18067	12.582635	7.9320416	44	31139	44	01_rep2
18069	11.962363	6.6046724	42	31141	42	01_rep2
18105	12.02655	8.529172	16	31194	16	01_rep2
18114	11.469552	5.846187	18	31210	18	01_rep2
18121	13.009276	5.928624	31	31224	31	01_rep2
18126	12.685619	8.589763	6	31232	6	01_rep2
18162	2.0772438	6.1800566	19	31283	19	01_rep2
18171	11.330368	7.160049	25	31293	25	01_rep2
18176	12.073055	8.522077	16	31299	16	01_rep2
18243	3.6029396	5.942233	28	31392	28	01_rep2
18321	1.5529414	4.917953	29	31489	29	01_rep2
18338	-0.013698125	7.267409	36	31509	36	01_rep2
18347	12.002808	8.496607	16	31520	16	01_rep2
18375	1.873603	5.510794	40	31554	40	01_rep2
18394	11.407692	7.946363	24	31576	24	01_rep2
18397	13.087979	5.975802	31	31580	31	01_rep2
18448	12.066038	8.464583	16	31640	16	01_rep2
18499	1.5074532	4.85733	29	31704	29	01_rep2
18505	4.138966	5.6869583	49	31711	49	01_rep2
18526	2.0943909	6.186467	19	31740	19	01_rep2
18527	13.708593	6.6401653	37	31741	37	01_rep2
18579	10.998834	6.4157333	11	31814	11	01_rep2
18587	11.365829	7.8972344	24	31828	24	01_rep2
18604	11.32165	7.0715227	25	31855	25	01_rep2
18606	11.064654	3.705547	32	31858	32	01_rep2
18612	1.5435574	4.906359	29	31865	29	01_rep2
18658	1.5524789	4.889419	29	31933	29	01_rep2
18697	3.7679107	6.5924935	50	32002	50	01_rep2
18738	1.5176586	4.9053497	29	32073	29	01_rep2
18752	2.4560795	5.0599184	8	32093	8	01_rep2
18753	2.5046895	5.055193	8	32094	8	01_rep2
18783	1.57674	4.8355713	29	32132	29	01_rep2
18791	1.5359906	4.928174	29	32142	29	01_rep2
18810	2.7047262	5.753753	12	32163	12	01_rep2
18812	13.239532	8.102637	47	32165	47	01_rep2
18828	3.6148045	5.957309	28	32188	28	01_rep2
18889	2.9404392	6.5123186	15	32371	15	01_rep2
18941	13.706591	6.6243243	37	32454	37	01_rep2
18971	0.42371544	5.744774	35	32491	35	01_rep2
18994	11.904471	7.7194705	21	32516	21	01_rep2
19099	0.43654037	5.7357187	35	32628	35	01_rep2
19115	1.1502621	5.3531704	10	32646	10	01_rep2
19150	2.9905815	6.4437933	15	32683	15	01_rep2
19165	2.6979654	5.7534423	12	32698	12	01_rep2
19179	3.7578354	6.6057243	50	32712	50	01_rep2
19191	13.749297	6.632746	37	32726	37	01_rep2
19208	2.9528909	6.4819746	15	32744	15	01_rep2
19210	3.584315	5.949907	28	32746	28	01_rep2
19228	2.1255434	6.242983	19	32765	19	01_rep2
19253	3.8334281	6.5880723	50	32791	50	01_rep2
19312	3.8442972	6.598692	50	32854	50	01_rep2
19323	-0.3594587	5.8282204	43	32865	43	01_rep2
19351	2.7190423	5.7278934	12	32894	12	01_rep2
19364	2.7690394	5.6539245	12	32907	12	01_rep2
19417	3.7748399	6.628473	50	32961	50	01_rep2
19423	1.8397748	5.4611626	40	32967	40	01_rep2
19496	1.9087007	5.451306	40	33042	40	01_rep2
19498	12.179552	5.8562455	13	33044	13	01_rep2
19520	10.951169	6.3663235	11	33067	11	01_rep2
19587	1.150706	5.3243585	10	33137	10	01_rep2
19670	3.7523756	6.621141	50	33229	50	01_rep2
19673	1.8384261	5.4136047	40	33232	40	01_rep2
19704	2.0848136	6.257655	19	33267	19	01_rep2
19719	3.0133767	6.4582543	15	33283	15	01_rep2
19825	4.1716433	5.728332	49	33397	49	01_rep2
19868	0.4316004	5.708022	35	33447	35	01_rep2
19879	2.6992402	5.6396847	12	33458	12	01_rep2
19904	11.352809	7.850749	24	33485	24	01_rep2
19918	4.131685	5.729626	49	33501	49	01_rep2
19926	11.296259	7.1086226	25	33509	25	01_rep2
19954	3.6080525	5.9287467	28	33541	28	01_rep2
19968	3.4562082	5.3309216	45	33556	45	01_rep2
19978	0.46266255	5.687089	35	33569	35	01_rep2
19988	4.095241	5.7035027	49	33585	49	01_rep2
20003	11.420294	7.863258	24	33602	24	01_rep2
20052	3.7935758	6.627334	50	33670	50	01_rep2
20118	3.4773977	5.2770014	45	33790	45	01_rep2
20125	3.6339517	5.944173	28	33804	28	01_rep2
20129	11.095805	3.778499	32	33808	32	01_rep2
20167	3.0186024	6.569971	15	34275	15	01_rep2
20192	-0.3317513	5.8012333	43	34323	43	01_rep2
20258	-0.88370204	7.1694202	23	34423	23	01_rep2
20333	2.048216	6.2653627	19	34523	19	01_rep2
20347	0.95596385	6.390002	2	34541	2	01_rep2
20349	4.1919312	5.7015295	49	34544	49	01_rep2
20359	3.7817955	6.617339	50	34558	50	01_rep2
20389	2.1202776	6.2635183	19	34596	19	01_rep2
20398	2.9404771	6.5864754	15	34606	15	01_rep2
20412	3.8095803	6.643615	50	34622	50	01_rep2
20437	-0.28318676	5.788574	43	34650	43	01_rep2
20444	3.8164365	6.5961313	50	34659	50	01_rep2
20469	10.960227	6.414481	11	34686	11	01_rep2
20476	-0.29320642	5.8043485	43	34695	43	01_rep2
20500	2.6670122	5.711119	12	34724	12	01_rep2
20503	13.318144	8.085085	47	34728	47	01_rep2
20560	0.5474337	5.7028975	35	34907	35	01_rep2
20604	2.7327154	5.741386	12	35879	12	01_rep2
20659	1.5384647	4.8788567	29	35955	29	01_rep2
20674	1.5735779	4.8424067	29	35973	29	01_rep2
20679	3.5814893	5.898106	28	35980	28	01_rep2
20787	2.7165825	5.6944456	12	36164	12	01_rep2
20837	12.993363	5.9413414	31	37704	31	01_rep2
20838	15.278499	6.823986	39	37705	39	01_rep2
20854	13.888133	5.7187796	48	37726	48	01_rep2
20879	13.155604	5.2425017	20	37759	20	01_rep2
20910	12.640836	7.9255486	44	37803	44	01_rep2
20913	10.779296	4.433054	9	37806	9	01_rep2
20926	12.798698	6.6042037	1	37819	1	01_rep2
20939	13.682942	6.579779	37	37834	37	01_rep2
20958	12.651517	4.5542727	34	37855	34	01_rep2
20981	13.936706	7.4795313	4	37879	4	01_rep2
21025	10.85443	4.4447527	9	37925	9	01_rep2
21145	14.682797	6.9659195	22	38055	22	01_rep2
21154	15.293373	6.863238	39	38065	39	01_rep2
21155	12.224677	5.875744	13	38066	13	01_rep2
21222	13.896488	5.7644033	48	38143	48	01_rep2
21262	11.270047	7.1311164	25	38186	25	01_rep2
21276	12.721224	4.5921965	34	38203	34	01_rep2
21288	12.637467	4.4925537	34	38215	34	01_rep2
21312	13.090799	5.166427	20	38242	20	01_rep2
21313	15.261282	7.454407	17	38243	17	01_rep2
21319	14.745028	6.996991	22	38250	22	01_rep2
21347	11.673861	4.273747	7	38281	7	01_rep2
21359	15.293169	7.4114127	17	38294	17	01_rep2
21420	13.705846	6.537368	37	38363	37	01_rep2
21433	11.525059	5.04612	27	38378	27	01_rep2
21434	11.02687	3.7588887	32	38380	32	01_rep2
21444	14.947096	6.2170167	5	38391	5	01_rep2
21462	13.791667	5.7151504	48	38411	48	01_rep2
21475	10.8723135	4.5249424	9	38424	9	01_rep2
21494	13.039503	5.9651866	31	38448	31	01_rep2
21504	13.198695	5.1779222	20	38459	20	01_rep2
21510	13.060558	5.9094315	31	38466	31	01_rep2
21524	14.840714	6.2534456	5	38483	5	01_rep2
21527	12.228078	5.0702333	33	38486	33	01_rep2
21528	11.6421995	4.2538753	7	38487	7	01_rep2
21537	13.778697	5.80008	48	38496	48	01_rep2
21545	15.272919	6.8169894	39	38504	39	01_rep2
21581	10.994744	3.721413	32	38546	32	01_rep2
21584	11.009177	6.4206514	11	38549	11	01_rep2
21605	14.85154	6.2030907	5	38576	5	01_rep2
21653	11.436808	5.007119	27	38633	27	01_rep2
21692	13.835643	7.476512	4	38680	4	01_rep2
21701	11.328848	7.123349	25	38689	25	01_rep2
21719	14.930569	6.2478514	5	38711	5	01_rep2
21762	13.784522	6.5818086	37	38759	37	01_rep2
21800	12.343095	7.173839	14	38801	14	01_rep2
21907	12.000651	8.473268	16	38923	16	01_rep2
21908	10.8264885	5.2476816	46	38924	46	01_rep2
21919	12.353226	7.194651	14	38937	14	01_rep2
21929	15.325827	6.8227158	39	38948	39	01_rep2
22026	11.020279	6.4077425	11	39063	11	01_rep2
22027	10.963368	6.312934	11	39064	11	01_rep2
22058	10.996784	6.3250446	11	39104	11	01_rep2
22088	10.318237	2.7725317	38	39139	38	01_rep2
22097	11.325168	7.1123204	25	39149	25	01_rep2
22103	12.338959	7.1422067	14	39157	14	01_rep2
22142	12.00285	8.484402	16	39207	16	01_rep2
22183	15.275314	7.4155736	17	39259	17	01_rep2
22188	10.310426	2.7508788	38	39264	38	01_rep2
22204	10.871099	4.4685607	9	39281	9	01_rep2
22241	13.071835	5.921934	31	39326	31	01_rep2
22260	12.547497	7.954373	44	39348	44	01_rep2
22335	11.7436495	4.338434	7	39513	7	01_rep2
22343	11.652778	4.2785106	7	39521	7	01_rep2
22354	14.843225	6.267026	5	39532	5	01_rep2
22362	11.360857	7.1001506	25	39540	25	01_rep2
22377	14.7096405	7.7284307	41	39555	41	01_rep2
22396	12.985359	5.9456654	31	39575	31	01_rep2
22455	13.751739	6.5882754	37	39635	37	01_rep2
22498	10.886107	4.472785	9	39678	9	01_rep2
22502	12.238661	5.876001	13	39682	13	01_rep2
22528	12.833071	6.58866	1	39709	1	01_rep2
22530	13.021056	5.8945827	31	39712	31	01_rep2
22553	13.003603	5.9206257	31	39736	31	01_rep2
22589	12.8248825	6.5957355	1	39773	1	01_rep2
22607	10.9046335	5.2900376	46	39792	46	01_rep2
22609	10.815169	4.4725285	9	39794	9	01_rep2
22651	12.196803	5.1250896	33	39837	33	01_rep2
22674	13.887756	5.681998	48	39860	48	01_rep2
22701	10.295358	2.7565024	38	39888	38	01_rep2
22705	13.302388	8.070139	47	39893	47	01_rep2
22708	12.796037	6.526937	1	39896	1	01_rep2
22821	13.133553	5.2337723	20	40011	20	01_rep2
