,UMAP1,UMAP2,cluster,cell_id,selected_cluster
0,2.495731,5.025583,8,158,8
1,1.7216071,5.390878,40,160,0
2,-0.02022633,7.523239,36,162,0
3,12.6760645,7.519894,44,175,0
4,1.8293285,5.743407,40,177,0
5,2.2596085,5.3193893,40,178,0
6,1.0647757,4.924013,10,180,0
7,3.46411,6.786244,50,181,0
8,1.5707743,5.2061043,40,183,0
9,1.7241642,4.6951833,29,188,0
10,-0.680972,7.445121,23,191,0
11,2.7038813,6.237938,15,195,0
12,3.4258378,5.0846124,45,197,0
13,1.9408363,4.959278,29,199,0
14,1.7832038,4.7833076,29,201,0
15,1.9040188,5.189426,40,204,0
16,-1.1275399,6.6086593,26,205,0
17,-0.071659364,6.8703036,3,207,0
18,3.2747986,5.343726,45,208,0
19,2.5180717,5.1942964,8,211,0
20,1.125028,4.9136143,10,212,0
21,1.9423904,4.842177,29,213,0
22,1.440226,4.7659674,29,214,0
23,2.1318486,4.78981,8,218,0
24,-0.56114215,6.940709,3,221,0
25,12.618099,8.143385,44,223,0
26,1.1839432,4.893846,29,229,0
27,0.740237,5.3918858,35,232,0
28,3.6263857,6.604608,50,234,0
29,11.254252,7.1876693,25,235,0
30,1.8959084,4.932245,29,236,0
31,3.463727,6.103884,28,238,0
32,11.809502,7.9009376,21,240,0
33,1.5332026,5.4451804,40,241,0
34,1.2712945,4.857366,29,242,0
35,2.014587,4.8363924,8,245,0
36,1.2372081,4.8491096,29,246,0
37,4.03522,6.486611,50,247,0
38,1.8019053,4.7403817,29,254,0
39,2.5031998,5.0345387,8,255,8
40,2.9464529,5.0530386,8,258,0
41,1.5861856,5.1767826,40,259,0
42,3.1986108,5.6230445,12,260,0
43,2.013061,4.86266,8,263,0
44,2.1297872,6.4269648,19,264,0
45,1.5809526,5.1259484,29,266,0
46,3.9491436,5.398163,49,267,0
47,11.968947,6.6888356,42,269,0
48,1.994512,5.265093,40,270,0
49,3.216845,5.4757442,45,272,0
50,10.987586,6.6417656,11,274,0
51,1.4399687,4.84534,29,275,0
52,1.9257568,5.728433,40,279,0
53,4.1701593,5.4280643,49,281,0
54,4.0058393,5.6119757,49,283,0
55,2.0592506,5.444187,40,289,0
56,1.6529293,4.854609,29,293,0
57,1.2592717,4.943224,29,294,0
58,2.342699,4.827972,8,296,0
59,2.1035426,4.997292,8,298,0
60,0.13116162,7.287607,36,301,0
61,0.27979523,5.3213844,35,302,0
62,13.111202,6.757222,1,305,0
63,3.4171796,5.772838,28,306,0
64,11.277816,7.376962,25,307,0
65,2.0311048,5.3381786,40,308,0
66,1.9425327,4.9519415,29,309,0
67,2.8742666,5.373934,12,310,0
68,-0.18712635,7.0899734,36,311,0
69,11.305065,5.9264016,18,314,0
70,1.8144869,6.200065,19,316,0
71,1.2563823,5.7505736,10,319,0
72,1.5168414,4.965711,29,321,0
73,0.0665453,7.3120103,36,323,0
74,1.6103972,4.9407444,29,326,0
75,1.9638573,6.0448627,19,327,0
76,0.16747324,6.4477773,3,328,0
77,1.5374129,5.2721214,40,331,0
78,3.4061615,6.778293,50,332,0
79,2.9724944,6.692765,15,335,0
80,2.3711693,4.8115845,8,336,0
81,1.8750128,4.9164357,29,337,0
82,-0.19934314,7.309503,36,341,0
83,3.5477974,5.422691,45,342,0
84,2.5464482,6.1245437,12,345,0
85,0.9446588,6.6239696,2,350,0
86,0.20843463,6.1243386,35,351,0
87,3.0634496,5.247742,45,355,0
88,0.5841132,6.1450014,35,357,0
89,1.1165578,5.0430245,10,359,0
90,1.332834,4.7676845,29,364,0
91,1.2465769,4.993764,10,367,0
92,1.4188408,5.8765078,40,368,0
93,1.622427,4.960605,29,370,0
94,-0.7947942,6.0347233,43,373,0
95,1.8060111,4.798451,29,374,0
96,0.95683014,5.1641088,10,377,0
97,3.4607475,5.2553167,45,379,45
98,1.2989072,4.7374325,29,381,0
99,3.3728456,5.820221,28,386,0
100,1.5405862,4.809505,29,387,0
101,2.1395535,6.001096,19,389,0
102,2.716344,6.1136084,12,391,0
103,12.027243,6.653165,42,393,0
104,0.9979045,5.13909,10,394,0
105,3.273284,6.7307167,15,395,0
106,1.0746163,4.975298,10,398,0
107,3.542942,5.356187,45,400,0
108,0.06806502,5.844922,43,401,0
109,-0.38655084,6.835238,3,402,0
110,0.78852004,6.588772,2,404,0
111,0.4379087,5.415767,35,405,0
112,2.644479,5.32913,12,409,0
113,-1.167129,6.4151554,26,410,0
114,-0.6772316,6.5999894,3,412,0
115,1.8639292,4.871027,29,416,0
116,1.3209215,4.9825873,29,417,0
117,2.009604,4.9060087,8,418,0
118,1.5512599,5.041194,29,419,0
119,1.3334075,4.9252887,29,421,0
120,12.057092,6.3047085,42,422,0
121,1.7023904,6.2278075,19,423,0
122,2.285746,6.340155,19,424,0
123,2.0985932,5.0220127,8,430,0
124,2.750218,5.572747,12,431,0
125,2.8967416,5.222803,8,432,0
126,1.9506761,4.8896,29,434,0
127,2.8288555,5.327132,12,435,0
128,10.457304,3.399715,32,436,0
129,-0.45469794,6.6904793,3,441,0
130,1.7004316,5.500131,40,442,0
131,1.9736154,6.0487742,19,443,0
132,-0.74322826,7.2945633,23,445,0
133,1.5837976,4.7156873,29,449,0
134,2.5222857,6.361913,19,451,0
135,2.3290234,4.8971663,8,452,0
136,3.486335,6.211805,28,454,0
137,1.3100233,4.788261,29,456,0
138,3.0761285,6.4178147,15,457,0
139,2.64985,5.164884,8,458,0
140,2.3955178,5.6538124,12,459,0
141,11.713385,7.4384656,21,461,0
142,3.1902132,6.6686945,15,462,0
143,2.881524,4.773364,8,464,0
144,3.6069467,6.6813903,50,466,0
145,1.6555206,5.2148604,40,467,0
146,11.429132,7.321359,25,470,0
147,0.059673194,7.362808,36,471,0
148,3.4432023,5.292705,45,472,45
149,3.7786927,5.0476236,45,473,0
150,3.4336,6.791952,50,475,0
151,1.337063,4.790397,29,476,0
152,-1.047978,6.598512,26,478,0
153,-0.17833008,6.048961,43,480,0
154,4.2563734,5.4335,49,481,0
155,-0.55591595,6.9998116,3,482,0
156,1.3566692,6.2632146,2,483,0
157,3.9873824,6.222002,50,484,0
158,2.142203,4.8908534,8,486,0
159,1.7309821,4.8261833,29,487,0
160,2.327241,5.1561093,8,489,0
161,1.9248667,5.5335894,40,490,0
162,1.4781816,4.7567134,29,491,0
163,3.0962262,5.1153555,45,492,0
164,3.7538893,5.9886327,28,493,0
165,13.468707,6.2853756,37,496,0
166,0.120821886,6.6365395,3,497,0
167,1.3540728,4.7383127,29,498,0
168,14.663056,7.73833,41,500,0
169,3.8944342,6.1217184,28,501,0
170,2.6633515,5.780851,12,502,0
171,-0.15281528,7.0381045,36,504,0
172,1.3149638,4.9280496,29,506,0
173,-0.43402287,7.1115522,3,507,0
174,1.6371791,5.0498986,29,508,0
175,12.826825,6.346181,1,509,0
176,1.3712928,4.808929,29,510,0
177,0.54938596,5.3035893,35,511,0
178,3.5343456,5.238308,45,512,0
179,3.7758853,6.6181073,50,513,50
180,13.607491,5.3780575,48,515,0
181,1.051748,5.466712,10,516,0
182,2.175507,6.0287666,19,517,0
183,3.8444328,5.131006,45,518,0
184,0.5855547,6.176335,35,519,0
185,1.5595526,5.0586987,29,520,0
186,3.318384,5.0261984,45,521,0
187,3.4398952,4.991116,45,523,0
188,2.6303353,5.524302,12,524,0
189,1.6819979,5.083204,29,525,0
190,1.2056549,6.317542,2,526,0
191,-1.0290594,6.7742167,26,528,0
192,2.4252315,4.9901934,8,529,8
193,2.4187276,4.817376,8,530,0
194,3.6923184,5.164695,45,531,0
195,2.9847147,5.1014647,8,532,0
196,2.1017375,5.1627703,40,533,0
197,3.7543888,5.876113,28,534,0
198,4.1725326,6.1489625,49,536,0
199,4.1361156,5.2132173,49,537,0
200,1.5195762,4.847656,29,539,29
201,1.2447428,5.041514,10,540,0
202,12.0527,6.857027,42,541,0
203,2.0228302,6.0672154,19,543,0
204,1.5808823,4.888503,29,544,29
205,3.564326,5.4800725,45,548,0
206,2.035825,4.851389,8,549,0
207,0.8470397,5.8719215,35,550,0
208,11.342967,7.3486977,25,551,0
209,2.4751005,4.7367043,8,552,0
210,1.2608651,4.8355737,29,553,0
211,1.9261944,6.0457716,19,554,0
212,1.2905618,4.716006,29,555,0
213,3.7471101,6.824896,50,556,0
214,2.8465118,6.3501844,15,557,0
215,4.0372844,6.6260605,50,558,0
216,0.9987068,5.6374187,10,559,0
217,0.7776914,5.979797,35,560,0
218,14.145281,7.076586,4,562,0
219,2.0628128,4.814349,8,563,0
220,3.1594815,5.3642964,45,564,0
221,-0.50190914,5.751988,43,565,0
222,1.8918505,4.752274,29,566,0
223,2.2112625,5.7166657,40,568,0
224,-0.42686498,6.5253234,3,569,0
225,2.5451186,5.473006,12,570,0
226,3.1644242,5.832407,28,571,0
227,0.96481895,5.006768,10,572,0
228,0.21337247,6.155614,35,573,0
229,0.5309149,6.7603703,2,574,0
230,11.96187,4.9976034,33,575,0
231,1.1148212,6.812632,2,576,0
232,0.16866839,6.747115,3,578,0
233,0.82071745,6.082525,2,579,0
234,0.99418646,4.8939238,10,580,0
235,1.747497,4.7933965,29,581,0
236,1.218807,5.3778143,10,583,0
237,1.5827568,5.988471,19,584,0
238,1.0279635,4.9482245,10,585,0
239,3.563738,5.9907875,28,587,0
240,3.9703226,5.39507,49,588,0
241,2.6348505,5.36462,12,590,0
242,3.413561,5.0250964,45,592,0
243,1.3399554,5.0841846,10,593,0
244,4.1578007,6.1126623,49,594,0
245,3.5134072,5.5208516,45,596,0
246,4.188035,5.4114046,49,598,0
247,4.2139363,5.4961925,49,602,0
248,1.3647304,5.171002,10,604,0
249,3.354807,5.8603754,28,605,0
250,4.0008492,5.869805,49,606,0
251,1.7568513,6.060726,19,607,0
252,1.9725909,4.7248993,29,608,0
253,1.4323105,4.8089557,29,609,0
254,1.7895372,4.880107,29,610,0
255,-0.031162057,5.877735,43,611,0
256,3.9864209,6.2931185,50,613,0
257,1.3107278,5.971338,2,614,0
258,2.135804,6.1720924,19,615,0
259,1.162712,4.998673,10,616,0
260,1.9773124,5.616636,40,617,0
261,3.0076497,5.2004957,45,618,0
262,14.059557,7.0817447,4,621,0
263,3.921556,5.6617827,49,622,0
264,2.8228292,5.119092,8,623,0
265,1.6961819,5.737284,40,624,0
266,1.6213292,4.8169556,29,625,0
267,3.827207,5.24505,45,626,0
268,1.4531687,5.030311,29,629,0
269,1.3688824,5.0047774,29,630,0
270,0.9690016,5.7447643,35,631,0
271,1.2789081,4.90184,29,632,0
272,3.476247,5.166549,45,633,0
273,3.446708,6.364865,50,634,0
274,1.793608,5.837607,40,635,0
275,1.8246409,4.7809734,29,636,0
276,-0.22248964,7.2154565,36,637,0
277,1.5726136,4.814017,29,640,0
278,2.8749666,5.4616623,12,641,0
279,1.4663194,4.9869976,29,642,0
280,2.8373532,5.0283484,8,644,0
281,1.3315051,5.236325,10,646,0
282,2.3726726,4.8644433,8,648,0
283,2.835623,5.6715517,12,649,0
284,2.4770403,5.0095973,8,652,8
285,1.2711715,5.0809813,10,654,0
286,2.2212145,5.3288584,40,655,0
287,1.4727621,5.055324,29,656,0
288,2.108764,5.053709,8,657,0
289,0.031025855,7.387721,36,658,0
290,1.7325605,4.888873,29,659,0
291,2.2296917,4.794076,8,660,0
292,1.9485306,5.773653,40,661,0
293,2.1677864,4.81495,8,662,0
294,1.2100213,5.072066,10,663,0
295,1.3836342,4.9913716,29,666,0
296,1.8195441,5.2905264,40,667,0
297,0.82804906,6.308195,2,668,0
298,3.4652572,5.1274157,45,669,0
299,1.5420126,5.1786833,40,671,0
300,1.4145793,4.987595,29,673,0
301,0.7057211,6.6594405,2,674,0
302,3.261809,6.2709775,15,677,0
303,3.494554,5.6955028,28,679,0
304,10.276335,2.7124598,38,686,0
305,3.8787057,5.1268125,45,689,0
306,3.8757434,5.1407447,45,691,0
307,11.989869,5.0603433,33,700,0
308,10.214824,2.7318194,38,703,0
309,4.2160234,5.2347183,49,706,0
310,3.7205882,5.135266,45,707,0
311,1.5628601,4.774292,29,1095,0
312,3.5767295,5.546777,45,1097,0
313,1.4466904,5.0011754,29,1101,0
314,2.3476353,6.234531,19,1106,0
315,-0.85333824,6.590189,26,1110,0
316,1.0278299,5.8816586,2,1114,0
317,3.530631,5.3390393,45,1116,0
318,2.6137037,5.1013956,8,1117,0
319,11.492038,7.25109,25,1118,0
320,1.3399185,4.7248073,29,1120,0
321,-0.2724667,6.713341,3,1121,0
322,-0.5032145,6.833134,3,1122,0
323,1.8098388,4.805196,29,1126,0
324,4.056592,5.9153905,49,1127,0
325,2.1200728,5.0113087,8,1130,0
326,2.128092,5.359873,40,1131,0
327,1.3932797,4.683713,29,1132,0
328,10.9980135,4.2847047,9,1135,0
329,-0.42625928,5.947594,43,1136,0
330,3.845139,5.2244754,45,1381,0
331,4.2178187,5.4968996,49,1415,0
332,3.0360475,6.7553425,15,1498,0
333,1.2002,5.5689907,10,1505,0
334,-0.7988879,5.871559,43,1508,0
335,-0.8929461,6.002594,43,1510,0
336,0.16724446,5.3879027,35,1518,0
337,-1.0670087,6.398799,26,1519,0
338,-0.5077923,6.7693477,3,1520,0
339,1.3590636,5.1883693,10,1522,0
340,2.0248284,5.4317946,40,1523,0
341,3.0841355,6.268425,15,1525,0
342,-0.31778255,5.7095237,43,1526,0
343,2.9275482,5.8674,12,1530,0
344,0.008653531,5.504277,43,1531,0
345,-0.17361975,6.0009284,43,1534,0
346,-0.28091824,5.517685,43,1535,0
347,-0.24040167,5.8040195,43,1536,0
348,1.5191693,5.9733624,2,1539,0
349,-0.8769055,6.394356,26,1540,0
350,0.2661992,5.578074,35,1541,0
351,3.0505042,5.866944,12,1542,0
352,-0.047299586,5.62087,43,1543,0
353,-0.9284957,6.656989,26,1545,0
354,3.1250956,5.419136,45,1546,0
355,2.7326016,5.384249,12,1548,0
356,2.299578,5.905262,12,1549,0
357,-1.0420114,6.616982,26,1550,0
358,15.240771,6.618655,39,1551,0
359,1.0344504,5.9941177,2,1556,0
360,-1.0971909,6.732524,26,1557,0
361,2.5767486,5.7765255,12,1560,0
362,2.4615638,5.590932,12,1565,0
363,0.9969662,4.9650774,10,1567,0
364,4.1016297,5.9152074,49,1568,0
365,0.40182236,6.090751,35,1569,0
366,2.6771913,5.3659534,12,1570,0
367,-0.14506055,5.553368,43,1571,0
368,1.83388,5.5544443,40,1572,0
369,0.14404523,5.729477,35,1573,0
370,-0.8825113,6.115554,26,1574,0
371,-0.02310626,5.8367324,43,1575,0
372,1.2123821,5.1596484,10,1578,0
373,1.7414569,5.5187025,40,1579,0
374,0.83696723,5.4958615,10,1580,0
375,2.8991036,5.8254647,12,1581,0
376,2.902295,5.598084,12,1582,0
377,-1.022298,6.3372855,26,1584,0
378,3.0428944,5.697549,12,1586,0
379,-0.39606544,5.861403,43,1587,0
380,-1.0362084,6.4767685,26,1588,0
381,-0.18765134,6.315404,3,1589,0
382,1.3501719,6.139886,2,1591,0
383,0.26483425,6.7363167,2,1593,0
384,2.8774967,5.7940474,12,1594,0
385,2.3464344,6.246088,19,1596,0
386,2.460167,6.2107897,19,1597,0
387,2.3283143,6.2141814,19,1599,0
388,-0.36878252,6.292187,3,1600,0
389,2.3528688,6.433388,19,1602,0
390,2.3585343,4.899088,8,1603,0
391,4.2414284,5.946464,49,1604,0
392,-0.8945802,6.8113723,26,1605,0
393,-1.174429,6.892532,26,1606,0
394,0.43633604,5.669329,35,1607,0
395,2.111397,5.4648724,40,1609,0
396,1.361989,5.4280176,10,1610,0
397,0.17377836,6.693086,3,1611,0
398,-0.01824402,5.8159313,43,1612,0
399,0.32902285,5.634519,35,1613,0
400,2.263475,5.6131186,12,1614,0
401,0.38318786,5.492072,35,1615,0
402,2.361782,6.292877,19,1616,0
403,-0.4053039,5.7989116,43,1617,0
404,-0.19887719,6.9630756,3,1618,0
405,2.787658,5.696982,12,1619,12
406,1.7817858,6.2479777,19,1620,0
407,2.3641942,4.959829,8,1622,0
408,-0.9947163,6.411493,26,1623,0
409,-1.1062351,6.4611764,26,1624,0
410,2.6026502,6.3663483,15,1625,0
411,2.5100312,5.9072022,12,1626,0
412,0.7154875,5.4117064,35,1627,0
413,1.9260422,4.8299603,29,1628,0
414,2.8607152,5.489958,12,1629,0
415,-0.4638239,5.749618,43,1630,0
416,0.1632058,5.612646,35,1633,0
417,2.7471743,6.312179,15,1634,0
418,0.5706241,5.4957542,35,1635,0
419,-0.036434952,5.9102964,43,1636,0
420,1.7117034,5.36875,40,1637,0
421,-0.9277835,7.061211,23,1638,0
422,-0.14597297,5.501334,43,1639,0
423,0.008673754,5.790642,43,1640,0
424,-0.8461045,6.096701,26,1642,0
425,1.6525905,6.39775,19,1644,0
426,1.17335,4.975777,10,1645,0
427,1.0677214,5.321287,10,1646,0
428,-0.9134946,6.4893126,26,1648,0
429,0.3414486,6.0734425,35,1649,0
430,1.5519611,5.417699,40,1650,0
431,-0.35943952,5.765968,43,1651,0
432,2.0860493,5.259928,40,1652,0
433,-0.033280306,5.4921494,43,1653,0
434,0.010761437,5.885047,43,1654,0
435,0.89839697,5.408447,10,1655,0
436,-0.6505807,5.976634,43,1656,0
437,1.3555229,5.484444,10,1657,0
438,-0.39108667,5.6737757,43,1658,0
439,2.6392457,5.414331,12,1659,0
440,0.41515326,5.521263,35,1660,0
441,-0.45324913,6.4016905,3,1661,0
442,2.7273116,5.8907065,12,1663,0
443,0.05851623,6.2272058,3,1665,0
444,-0.32820073,5.5776105,43,1667,0
445,0.3789985,5.804209,35,1668,0
446,1.4231688,5.944388,2,1669,0
447,0.32987118,5.5478764,35,1670,0
448,1.7642301,5.770727,40,1671,0
449,1.687863,6.3914104,19,1672,0
450,0.7865245,5.7826986,35,1673,0
451,0.40470636,6.023674,35,1675,0
452,1.0108149,5.691823,10,1676,0
453,1.2550977,5.204034,10,1677,0
454,3.5450368,5.956606,28,1678,0
455,2.5974927,6.461753,15,1679,0
456,2.946513,6.265743,15,1681,0
457,0.88305986,5.2478867,10,1682,0
458,1.115843,5.847497,2,1683,0
459,0.7394815,5.965562,35,1685,0
460,2.2296531,6.025436,19,1686,0
461,3.29745,5.752163,28,1687,0
462,1.1651117,5.419471,10,1688,0
463,-0.70316243,6.250114,26,1689,0
464,-0.40199646,6.763063,3,1690,0
465,3.4324305,5.8892093,28,1691,0
466,2.5601258,5.5611615,12,1692,0
467,2.9723148,5.55802,12,1694,0
468,0.7657755,5.362908,10,1696,0
469,0.9194908,5.34625,10,1697,0
470,2.886198,6.1091785,12,1698,0
471,-0.20497462,5.7155766,43,1699,0
472,-0.06727885,5.8604665,43,1700,0
473,0.32936552,5.8325386,35,1701,0
474,0.8858099,5.6851482,35,1702,0
475,-0.66694826,5.8533726,43,1703,0
476,-1.2379717,6.668386,26,1705,0
477,2.463498,5.647463,12,1707,0
478,-1.0532297,6.8481307,26,1708,0
479,0.06762258,6.1946673,3,1709,0
480,-0.41900894,5.8611684,43,1710,0
481,2.8676767,6.220192,15,1711,0
482,-0.8723201,6.1062055,26,1712,0
483,1.0940188,5.088642,10,1713,0
484,1.2725062,5.1664176,10,1714,0
485,3.0065846,5.690086,12,1716,0
486,0.92246723,5.0453143,10,1720,0
487,0.5149981,5.774669,35,1721,35
488,0.33353737,5.518697,35,1722,0
489,1.2807822,5.4426,10,1724,0
490,1.0070976,6.079815,2,1725,0
491,-0.27121043,5.8184123,43,1726,43
492,1.8310031,5.715049,40,1727,0
493,3.5332341,6.3444324,50,1729,0
494,1.8867099,5.6180277,40,1730,0
495,1.0134314,5.2959795,10,1732,0
496,0.64012253,5.960433,35,1733,0
497,2.843448,6.1569853,15,1735,0
498,0.06622257,5.465296,35,1736,0
499,13.133426,5.941177,31,1737,0
500,1.6247119,6.0808372,19,1738,0
501,1.6887898,5.7669373,40,1741,0
502,-0.76302224,6.7409105,3,1742,0
503,-0.2979619,5.848933,43,1743,43
504,1.9499152,6.4160066,19,1748,0
505,0.4804319,5.8939686,35,1749,0
506,-0.61875415,6.670696,3,1750,0
507,1.5938917,5.466496,40,1752,0
508,1.5311999,6.1074324,19,1753,0
509,2.6596212,5.558852,12,1754,0
510,12.606422,5.032754,33,1755,0
511,2.8604279,6.61895,15,1756,0
512,-1.0399308,6.376009,26,1757,0
513,3.343194,5.2452946,45,1760,0
514,-1.1294373,6.433215,26,1762,0
515,2.2727835,6.0050054,19,1765,0
516,-0.50304776,6.823815,3,1768,0
517,2.1548302,5.081746,8,1770,0
518,1.1024011,5.709358,10,1771,0
519,0.29003423,5.603967,35,1775,0
520,1.4585334,5.4842944,40,1776,0
521,-0.22298059,5.8158054,43,1778,0
522,-1.1611475,6.58427,26,1780,0
523,2.7602463,5.892903,12,1782,0
524,3.3492873,6.355667,15,1783,0
525,-0.0047502345,6.287783,3,1784,0
526,3.0555964,5.0835195,45,1790,0
527,1.3261707,4.9326735,29,1791,0
528,1.7990794,5.381669,40,1792,0
529,0.55991066,5.631163,35,1795,0
530,11.372212,6.889513,25,1796,0
531,0.16479991,5.6250587,35,1804,0
532,2.109679,5.5301924,40,1805,0
533,4.20436,6.085859,49,1806,0
534,3.7663631,5.1930895,45,1807,0
535,-0.042999566,5.442622,43,1810,0
536,2.7247126,6.4847326,15,1812,0
537,1.0416577,5.576607,10,1814,0
538,0.038221236,5.795504,43,1816,0
539,1.9626766,5.6766825,40,1819,0
540,2.059982,6.4343047,19,1820,0
541,0.5258412,5.33357,35,1821,0
542,-0.59022564,5.7891035,43,1825,0
543,1.3585277,4.9886274,29,1829,0
544,0.30750507,6.5850205,2,1830,0
545,-0.869578,6.39559,26,1834,0
546,-0.8707846,6.0642385,43,1841,0
547,0.4485491,5.509666,35,1850,0
548,3.132074,6.3012924,15,1851,0
549,0.16683134,5.6639776,35,1852,0
550,-0.9996658,6.5882034,26,1853,26
551,3.880577,5.904362,28,1857,0
552,3.4772222,5.5073977,45,1860,0
553,2.6616223,5.6668797,12,1861,12
554,-1.0510257,6.3296413,26,1868,0
555,3.7526968,6.129081,28,1876,0
556,1.0641853,5.530095,10,1884,0
557,3.1551828,6.0209737,28,1887,0
558,4.1879654,5.3993683,49,1888,0
559,0.9833374,6.4604406,2,1893,0
560,1.1879889,5.566579,10,1903,0
561,-0.39514604,5.8201675,43,1904,0
562,1.2564279,5.658609,10,1907,0
563,0.67818624,5.5788093,35,1910,0
564,1.2114019,5.953702,2,1930,0
565,3.3252902,6.3851624,15,1938,0
566,-0.3632546,5.632024,43,1944,0
567,-0.28706032,5.665863,43,1947,0
568,-0.23982401,6.343841,3,1948,0
569,0.57480025,5.6031046,35,1949,0
570,2.651785,6.262214,15,1963,0
571,-0.17609857,5.5184307,43,1964,0
572,3.922501,5.6332364,49,1977,0
573,3.468263,5.8307385,28,1978,0
574,0.131445,6.652708,3,1981,0
575,3.7339537,6.702194,50,1982,0
576,-0.5505504,6.3237104,3,1997,0
577,0.17293273,5.5959067,35,1998,0
578,3.3222132,6.1905184,28,2000,0
579,2.9879653,6.0570445,12,2001,0
580,1.4855907,5.6033163,40,2014,0
581,0.888832,6.7383485,2,2029,0
582,3.27597,5.355332,45,2034,0
583,2.47531,6.3850493,19,2035,0
584,3.7029421,6.564496,50,2043,0
585,3.3768835,5.264479,45,2046,45
586,0.45893472,5.6445956,35,2051,0
587,0.765591,6.042629,2,2059,0
588,-0.82130706,5.992818,43,2060,0
589,3.5440655,6.0218215,28,2068,0
590,-0.42885083,5.803274,43,2070,0
591,0.5488335,5.4608855,35,2076,0
592,3.8392174,5.778094,28,2085,0
593,-0.3675481,6.1623063,43,2089,0
594,0.793336,5.9844875,35,2095,0
595,3.8414571,6.3368673,50,2103,0
596,-0.4421757,5.884248,43,2105,0
597,-0.9771937,6.6057553,26,2120,0
598,-0.2559885,6.068662,43,2159,0
599,0.8641612,5.6168885,35,2538,0
600,0.02255852,5.6736193,43,2542,0
601,1.074012,5.6062007,10,2549,0
602,1.3268408,5.442708,10,2551,0
603,3.5010915,6.1443896,28,2553,0
604,0.24718055,5.5024753,35,2556,0
605,1.1757227,5.5471015,10,2558,0
606,2.4641075,5.864289,12,2569,0
607,0.2893943,5.562811,35,2570,0
608,1.0277164,5.4537516,10,2571,0
609,0.90196157,5.2030706,10,2572,0
610,1.1178054,5.3474703,10,2584,10
611,1.1979887,5.1683745,10,2586,0
612,1.250348,5.277676,10,2588,0
613,0.24090573,5.547975,35,2595,0
614,2.728437,5.5846133,12,2597,0
615,-0.7070961,5.9564166,43,2601,0
616,0.115782596,5.717004,35,2602,0
617,1.5503732,5.6065993,40,2604,0
618,0.6388078,5.361977,35,2605,0
619,2.6165571,5.6712003,12,2606,0
620,1.0891706,5.271462,10,2608,0
621,0.6438152,5.9683332,35,2609,0
622,0.068068676,5.628296,35,2613,0
623,1.2169383,5.2993007,10,2617,0
624,1.2043755,5.2721934,10,2624,0
625,1.140927,5.6490965,10,2630,0
626,1.0633441,5.288197,10,2633,0
627,2.506231,5.632375,12,2634,0
628,0.50029206,5.470548,35,2636,0
629,-0.09261716,5.5028667,43,2638,0
630,-0.50327927,6.04854,43,2640,0
631,0.980116,4.907768,10,2641,0
632,1.9084173,5.442704,40,2642,40
633,1.4455879,5.2640767,10,2644,0
634,2.3413665,5.65354,12,2646,0
635,1.2922274,5.1358104,10,2647,0
636,0.6188013,5.5627255,35,2648,0
637,10.849305,6.5223184,11,2651,0
638,0.30574915,5.820598,35,2653,0
639,1.7471535,5.059363,29,2655,0
640,2.7285306,5.988065,12,2660,0
641,0.1414838,5.4801664,35,2662,0
642,0.8118062,5.287163,10,2663,0
643,0.2562847,5.4691825,35,2666,0
644,1.4909118,5.808303,40,2667,0
645,1.3231944,5.511664,10,2670,0
646,1.1832875,5.158341,10,2671,0
647,1.4896001,5.565175,40,2674,0
648,1.1096402,5.634353,10,2675,0
649,2.8928733,5.444038,12,2679,0
650,-0.14457017,6.1239014,43,2680,0
651,1.2175081,5.1818686,10,2681,0
652,1.1303071,5.154142,10,2683,0
653,0.28519127,5.7051425,35,2684,0
654,3.3347063,5.700885,28,2687,0
655,0.09297698,5.585525,35,2690,0
656,2.139244,5.634383,40,2691,0
657,2.8776836,5.4182763,12,2693,0
658,1.4435738,5.95862,2,2694,0
659,0.52431,5.847871,35,2696,0
660,2.06398,5.6967535,40,2697,0
661,0.61273617,5.7315598,35,2699,0
662,2.8052015,5.035517,8,2700,0
663,3.4199574,5.7087708,28,2701,0
664,1.4085968,5.5285983,10,2702,0
665,1.9937928,6.1462297,19,2704,0
666,0.007950298,5.5440416,43,2705,0
667,0.8298569,5.405098,10,2706,0
668,2.91713,5.371258,12,2707,0
669,0.8854707,5.898922,35,2708,0
670,2.3041935,5.0062633,8,2709,0
671,1.2917672,5.8078856,10,2710,0
672,1.4221364,5.359932,10,2712,0
673,2.0879762,5.1914473,40,2713,0
674,0.64799905,5.7050304,35,2715,0
675,2.8884592,5.88827,12,2716,0
676,-0.7361871,6.1918464,43,2717,0
677,-0.11723297,5.7961164,43,2718,0
678,1.2326816,4.9537616,29,2721,0
679,1.9068104,4.8057246,29,2723,0
680,1.0745096,5.183893,10,2725,0
681,0.63500816,5.3181767,35,2726,0
682,0.20829861,5.605985,35,2727,0
683,2.2140055,5.513463,40,2729,0
684,-0.2302184,5.8405933,43,2730,0
685,0.8414795,5.6107197,35,2733,0
686,0.08833792,5.5251684,35,2734,0
687,3.347385,5.446228,45,2735,0
688,2.5552185,5.532029,12,2738,0
689,0.052492436,5.801977,43,2739,0
690,0.8737131,5.7866693,35,2740,0
691,-0.11500372,6.03424,43,2742,0
692,1.5317973,5.3950562,40,2743,0
693,0.86517394,5.3591,10,2744,0
694,3.6776485,6.0957484,28,2745,0
695,1.6794063,5.132307,40,2746,0
696,0.094591305,5.389451,35,2749,0
